,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
89,89,0.00952475449529307,0.0024891970833800844,-0.09510565162951598,-0.00952475449529307,-0.004610270261764526,SAC,sq_error,happy-bee-472,error
90,90,0.008697490512732393,0.002777632050301636,-0.09048270524660285,-0.008697490512732393,-0.005099952220916748,SAC,sq_error,happy-bee-472,error
91,91,0.0077502831071743555,0.003602899684108507,-0.08443279255020265,-0.0077502831071743555,-0.005701571702957153,SAC,sq_error,happy-bee-472,error
92,92,0.006720110576267568,0.004924956293494416,-0.07705132427758034,-0.006720110576267568,-0.006390869617462158,SAC,sq_error,happy-bee-472,error
93,93,0.005646144335952175,0.006686119426182316,-0.06845471059287041,-0.005646144335952175,-0.007142543792724609,SAC,sq_error,happy-bee-472,error
94,94,0.004568383593603995,0.008811293483364688,-0.05877852522924908,-0.004568383593603995,-0.007926076650619507,SAC,sq_error,happy-bee-472,error
95,95,0.0035269584073601506,0.011212833500109595,-0.0481753674101735,-0.0035269584073601506,-0.008712291717529297,SAC,sq_error,happy-bee-472,error
96,96,0.002560994141321936,0.013793810562175322,-0.036812455268469955,-0.002560994141321936,-0.009471893310546875,SAC,sq_error,happy-bee-472,error
97,97,0.0017074014970021394,0.016451726391096426,-0.024868988716487798,-0.0017074014970021394,-0.010176748037338257,SAC,sq_error,happy-bee-472,error
98,98,0.0009995352895684436,0.019082104674331534,-0.012533323356432868,-0.0009995352895684436,-0.01080051064491272,SAC,sq_error,happy-bee-472,error
99,99,0.00046573353008564966,0.021580860272137906,-2.5358854471262447e-15,-0.00046573353008564966,-0.011317700147628784,SAC,sq_error,happy-bee-472,error
0,0,0.004603358030088547,-0.05531472768476417,0.012533323356430426,-0.004603358030088547,0.08066818118095398,SAC,sq_error,clean-sound-471,states + ref + error
1,1,0.0056887364943837716,-0.050554724360926534,0.02486898871648548,-0.0056887364943837716,0.005636006593704224,SAC,sq_error,clean-sound-471,states + ref + error
2,2,0.005472909654347226,-0.037166661070856144,0.0368124552684678,-0.005472909654347226,-0.006867557764053345,SAC,sq_error,clean-sound-471,states + ref + error
3,3,0.005059358071626656,-0.02295379729479781,0.04817536741017153,-0.005059358071626656,-0.010137557983398438,SAC,sq_error,clean-sound-471,states + ref + error
4,4,0.004525325724717574,-0.008492016055311821,0.058778525229247314,-0.004525325724717574,-0.013107448816299438,SAC,sq_error,clean-sound-471,states + ref + error
5,5,0.003918792190887514,0.005854453477681921,0.06845471059286887,-0.003918792190887514,-0.015946656465530396,SAC,sq_error,clean-sound-471,states + ref + error
6,6,0.0034181711744455273,0.018586196428188862,0.07705132427757894,-0.0034181711744455273,-0.016897082328796387,SAC,sq_error,clean-sound-471,states + ref + error
7,7,0.0029721245732828075,0.029915597342791887,0.08443279255020152,-0.0029721245732828075,-0.018088191747665405,SAC,sq_error,clean-sound-471,states + ref + error
8,8,0.0025263691632490034,0.040219705303811006,0.09048270524660196,-0.0025263691632490034,-0.019752830266952515,SAC,sq_error,clean-sound-471,states + ref + error
9,9,0.002103211734344574,0.049244865173714424,0.09510565162951536,-0.002103211734344574,-0.021009862422943115,SAC,sq_error,clean-sound-471,states + ref + error
10,10,0.0017154530458776392,0.05681069704306475,0.09822872507286887,-0.0017154530458776392,-0.021872729063034058,SAC,sq_error,clean-sound-471,states + ref + error
11,11,0.00136864511877157,0.0628074688459363,0.09980267284282716,-0.00136864511877157,-0.02236497402191162,SAC,sq_error,clean-sound-471,states + ref + error
12,12,0.0010719448657511492,0.06706210373123185,0.09980267284282716,-0.0010719448657511492,-0.02232980728149414,SAC,sq_error,clean-sound-471,states + ref + error
13,13,0.0008249348045412147,0.06950704676986551,0.09822872507286888,-0.0008249348045412147,-0.021842867136001587,SAC,sq_error,clean-sound-471,states + ref + error
14,14,0.0006265151328724105,0.07007536731486141,0.09510565162951534,-0.0006265151328724105,-0.020850002765655518,SAC,sq_error,clean-sound-471,states + ref + error
15,15,0.00047632370532493725,0.06865786377352506,0.09048270524660196,-0.00047632370532493725,-0.019236117601394653,SAC,sq_error,clean-sound-471,states + ref + error
16,16,0.0003696528222329523,0.0652064350628106,0.0844327925502015,-0.0003696528222329523,-0.017028629779815674,SAC,sq_error,clean-sound-471,states + ref + error
17,17,0.0003025200823426302,0.05965821982947561,0.0770513242775789,-0.0003025200823426302,-0.01415860652923584,SAC,sq_error,clean-sound-471,states + ref + error
18,18,0.0002784744809180206,0.05176715592125739,0.06845471059286883,-0.0002784744809180206,-0.010309755802154541,SAC,sq_error,clean-sound-471,states + ref + error
19,19,0.0003004931722061825,0.041443786344389985,0.05877852522924725,-0.0003004931722061825,-0.005620896816253662,SAC,sq_error,clean-sound-471,states + ref + error
20,20,0.00036157108619502376,0.029160344765035776,0.048175367410171484,-0.00036157108619502376,-0.0008544921875,SAC,sq_error,clean-sound-471,states + ref + error
21,21,0.00047545953172301394,0.015007420718552114,0.036812455268467735,-0.00047545953172301394,0.004474222660064697,SAC,sq_error,clean-sound-471,states + ref + error
22,22,0.0006692093064229349,-0.0010000914067608661,0.024868988716485397,-0.0006692093064229349,0.010478109121322632,SAC,sq_error,clean-sound-471,states + ref + error
23,23,0.0009425931362627637,-0.01816835634131201,0.012533323356430322,-0.0009425931362627637,0.016183137893676758,SAC,sq_error,clean-sound-471,states + ref + error
24,24,0.0013105944977732588,-0.03620213388425141,-7.6571373978539e-17,-0.0013105944977732588,0.02203059196472168,SAC,sq_error,clean-sound-471,states + ref + error
25,25,0.001733634891089471,-0.05417026477975645,-0.012533323356430563,-0.001733634891089471,0.02702784538269043,SAC,sq_error,clean-sound-471,states + ref + error
26,26,0.002111270390018547,-0.07081755115339483,-0.024868988716485588,-0.002111270390018547,0.03048616647720337,SAC,sq_error,clean-sound-471,states + ref + error
27,27,0.002187724606658672,-0.08358557368769107,-0.036812455268467915,-0.002187724606658672,0.030195921659469604,SAC,sq_error,clean-sound-471,states + ref + error
28,28,0.0018105009386268666,-0.09072534906265732,-0.04817536741017166,-0.0018105009386268666,0.026707500219345093,SAC,sq_error,clean-sound-471,states + ref + error
29,29,0.0011847162884797214,-0.09319823307925278,-0.058778525229247404,-0.0011847162884797214,0.02347731590270996,SAC,sq_error,clean-sound-471,states + ref + error
30,30,0.0006452739686449513,-0.09385695397106202,-0.06845471059286899,-0.0006452739686449513,0.023354172706604004,SAC,sq_error,clean-sound-471,states + ref + error
31,31,0.00023972816293757988,-0.09253448167320026,-0.07705132427757905,-0.00023972816293757988,0.022484302520751953,SAC,sq_error,clean-sound-471,states + ref + error
32,32,2.229365277231347e-05,-0.08915440803352018,-0.08443279255020163,-2.229365277231347e-05,0.020930379629135132,SAC,sq_error,clean-sound-471,states + ref + error
33,33,2.6372042638130075e-05,-0.08534733353287674,-0.09048270524660205,-2.6372042638130075e-05,0.0211317241191864,SAC,sq_error,clean-sound-471,states + ref + error
34,34,0.00021137040634352218,-0.08056706826167925,-0.09510565162951541,-0.00021137040634352218,0.020252645015716553,SAC,sq_error,clean-sound-471,states + ref + error
35,35,0.0005067643088853105,-0.07571729888781101,-0.09822872507286891,-0.0005067643088853105,0.02028799057006836,SAC,sq_error,clean-sound-471,states + ref + error
36,36,0.0008079948104910363,-0.07137742331901409,-0.09980267284282718,-0.0008079948104910363,0.02096313238143921,SAC,sq_error,clean-sound-471,states + ref + error
37,37,0.001010418492229064,-0.06801559225606887,-0.09980267284282714,-0.001010418492229064,0.022259891033172607,SAC,sq_error,clean-sound-471,states + ref + error
38,38,0.0010636154590491138,-0.06561560717455814,-0.09822872507286884,-0.0010636154590491138,0.023601949214935303,SAC,sq_error,clean-sound-471,states + ref + error
39,39,0.0009553541522768396,-0.06419684783064857,-0.09510565162951531,-0.0009553541522768396,0.025069206953048706,SAC,sq_error,clean-sound-471,states + ref + error
40,40,0.0007214568998819247,-0.06362275550945747,-0.09048270524660189,-0.0007214568998819247,0.026467710733413696,SAC,sq_error,clean-sound-471,states + ref + error
41,41,0.00042772662643878823,-0.06375123974489237,-0.08443279255020146,-0.00042772662643878823,0.027785688638687134,SAC,sq_error,clean-sound-471,states + ref + error
42,42,0.00015457308247843212,-0.06461858192207133,-0.07705132427757891,-0.00015457308247843212,0.02927345037460327,SAC,sq_error,clean-sound-471,states + ref + error
43,43,6.614147223896005e-06,-0.06588291215133107,-0.06845471059286883,-6.614147223896005e-06,0.030405640602111816,SAC,sq_error,clean-sound-471,states + ref + error
44,44,6.995197004532492e-05,-0.06714225466325732,-0.05877852522924734,-6.995197004532492e-05,0.031034201383590698,SAC,sq_error,clean-sound-471,states + ref + error
45,45,0.00039619295055875385,-0.06807996362709483,-0.048175367410171616,-0.00039619295055875385,0.031201064586639404,SAC,sq_error,clean-sound-471,states + ref + error
46,46,0.000998480650986615,-0.06841119972116116,-0.036812455268467874,-0.000998480650986615,0.03088042140007019,SAC,sq_error,clean-sound-471,states + ref + error
47,47,0.0017963455213771005,-0.06725230526176203,-0.024868988716485622,-0.0017963455213771005,0.029127389192581177,SAC,sq_error,clean-sound-471,states + ref + error
48,48,0.002753067775093269,-0.06500300769980429,-0.012533323356430643,-0.002753067775093269,0.027600347995758057,SAC,sq_error,clean-sound-471,states + ref + error
49,49,0.0038058779277171,-0.0616917978966177,-2.0212861992297212e-16,-0.0038058779277171,0.025818824768066406,SAC,sq_error,clean-sound-471,states + ref + error
50,50,0.004676488602264182,-0.05585153317090476,0.012533323356430155,-0.004676488602264182,0.02158874273300171,SAC,sq_error,clean-sound-471,states + ref + error
51,51,0.005654299164501741,-0.050326085354239346,0.024868988716485144,-0.005654299164501741,0.020846068859100342,SAC,sq_error,clean-sound-471,states + ref + error
52,52,0.00648914422303212,-0.04374276941020952,0.03681245526846741,-0.00648914422303212,0.01804131269454956,SAC,sq_error,clean-sound-471,states + ref + error
53,53,0.00710058905018525,-0.03608962561887537,0.0481753674101711,-0.00710058905018525,0.01486295461654663,SAC,sq_error,clean-sound-471,states + ref + error
54,54,0.007337583248309316,-0.026881169191812777,0.05877852522924686,-0.007337583248309316,0.010603904724121094,SAC,sq_error,clean-sound-471,states + ref + error
55,55,0.007121681732315443,-0.01593534647735415,0.06845471059286855,-0.007121681732315443,0.005583226680755615,SAC,sq_error,clean-sound-471,states + ref + error
56,56,0.006595946909154831,-0.004164110888126389,0.0770513242775786,-0.006595946909154831,0.0013326704502105713,SAC,sq_error,clean-sound-471,states + ref + error
57,57,0.005946274511869901,0.007320701981536795,0.0844327925502012,-0.005946274511869901,-0.0016734004020690918,SAC,sq_error,clean-sound-471,states + ref + error
58,58,0.005258474724129936,0.01796736394470933,0.09048270524660168,-0.005258474724129936,-0.004002571105957031,SAC,sq_error,clean-sound-471,states + ref + error
59,59,0.004584642717687213,0.02739566183711291,0.09510565162951513,-0.004584642717687213,-0.005759477615356445,SAC,sq_error,clean-sound-471,states + ref + error
60,60,0.003931635033819601,0.03552597366737137,0.09822872507286873,-0.003931635033819601,-0.007265865802764893,SAC,sq_error,clean-sound-471,states + ref + error
61,61,0.003333902941008156,0.04206271318741901,0.09980267284282712,-0.003333902941008156,-0.00815272331237793,SAC,sq_error,clean-sound-471,states + ref + error
62,62,0.0028034126370704653,0.04685541005172095,0.0998026728428272,-0.0028034126370704653,-0.008529454469680786,SAC,sq_error,clean-sound-471,states + ref + error
63,63,0.002337185891490694,0.04988427460034123,0.09822872507286903,-0.002337185891490694,-0.00851374864578247,SAC,sq_error,clean-sound-471,states + ref + error
64,64,0.0019402713169351215,0.051057140679256256,0.09510565162951565,-0.0019402713169351215,-0.007956534624099731,SAC,sq_error,clean-sound-471,states + ref + error
65,65,0.0016208263377087298,0.05022321769759439,0.09048270524660239,-0.0016208263377087298,-0.006714761257171631,SAC,sq_error,clean-sound-471,states + ref + error
66,66,0.0013716875807885808,0.04739649169835421,0.08443279255020199,-0.0013716875807885808,-0.0049585700035095215,SAC,sq_error,clean-sound-471,states + ref + error
67,67,0.0011906199178008962,0.04254596356651182,0.07705132427757955,-0.0011906199178008962,-0.002589106559753418,SAC,sq_error,clean-sound-471,states + ref + error
68,68,0.001074527497622249,0.03567472435702368,0.06845471059286962,-0.001074527497622249,0.00038444995880126953,SAC,sq_error,clean-sound-471,states + ref + error
69,69,0.001013684205267184,0.02694011752303299,0.0587785252292482,-0.001013684205267184,0.00376814603805542,SAC,sq_error,clean-sound-471,states + ref + error
70,70,0.0010402671639135768,0.015922194482325954,0.04817536741017256,-0.0010402671639135768,0.008397430181503296,SAC,sq_error,clean-sound-471,states + ref + error
71,71,0.0011666184211563096,0.00265665896452796,0.036812455268468956,-0.0011666184211563096,0.013727188110351562,SAC,sq_error,clean-sound-471,states + ref + error
72,72,0.0013796782076760463,-0.01227503109392211,0.024868988716486753,-0.0013796782076760463,0.01898437738418579,SAC,sq_error,clean-sound-471,states + ref + error
73,73,0.0016975087116478083,-0.028667510514350576,0.0125333233564318,-0.0016975087116478083,0.024613231420516968,SAC,sq_error,clean-sound-471,states + ref + error
74,74,0.0021109149757910714,-0.045944694751308746,1.457824875494621e-15,-0.0021109149757910714,0.03004014492034912,SAC,sq_error,clean-sound-471,states + ref + error
75,75,0.0024851730484822874,-0.06238483334842702,-0.012533323356428908,-0.0024851730484822874,0.033471763134002686,SAC,sq_error,clean-sound-471,states + ref + error
76,76,0.0024515887295595775,-0.0743825093907359,-0.02486898871648393,-0.0024515887295595775,0.031765252351760864,SAC,sq_error,clean-sound-471,states + ref + error
77,77,0.002011955806230692,-0.08166728562407796,-0.0368124552684664,-0.002011955806230692,0.028924226760864258,SAC,sq_error,clean-sound-471,states + ref + error
78,78,0.0013990272087769445,-0.08557893954943173,-0.04817536741017016,-0.0013990272087769445,0.027122527360916138,SAC,sq_error,clean-sound-471,states + ref + error
79,79,0.0008133936292842499,-0.08729858184357005,-0.05877852522924598,-0.0008133936292842499,0.026323020458221436,SAC,sq_error,clean-sound-471,states + ref + error
80,80,0.0003343527952647742,-0.08674002697691671,-0.06845471059286762,-0.0003343527952647742,0.024871885776519775,SAC,sq_error,clean-sound-471,states + ref + error
81,81,4.579352958043354e-05,-0.08381841594094644,-0.07705132427757778,-4.579352958043354e-05,0.022707432508468628,SAC,sq_error,clean-sound-471,states + ref + error
82,82,1.3962576803409744e-05,-0.08069613939484759,-0.08443279255020061,-1.3962576803409744e-05,0.023045003414154053,SAC,sq_error,clean-sound-471,states + ref + error
83,83,0.0001979711187441065,-0.07641248425529812,-0.09048270524660122,-0.0001979711187441065,0.021780401468276978,SAC,sq_error,clean-sound-471,states + ref + error
84,84,0.000541069010422953,-0.07184476148268351,-0.0951056516295148,-0.000541069010422953,0.02138274908065796,SAC,sq_error,clean-sound-471,states + ref + error
85,85,0.0009320790584148827,-0.06769875523313755,-0.09822872507286852,-0.0009320790584148827,0.021787792444229126,SAC,sq_error,clean-sound-471,states + ref + error
86,86,0.0012542904471120032,-0.06438670967489946,-0.09980267284282704,-0.0012542904471120032,0.022733747959136963,SAC,sq_error,clean-sound-471,states + ref + error
87,87,0.0014280644284218461,-0.06201293311863964,-0.09980267284282729,-0.0014280644284218461,0.023885488510131836,SAC,sq_error,clean-sound-471,states + ref + error
88,88,0.0014189887013783527,-0.06055925863945193,-0.09822872507286923,-0.0014189887013783527,0.025115519762039185,SAC,sq_error,clean-sound-471,states + ref + error
89,89,0.0012367917877403988,-0.05993760096217875,-0.09510565162951598,-0.0012367917877403988,0.02634534239768982,SAC,sq_error,clean-sound-471,states + ref + error
90,90,0.0009258343569662359,-0.06005517894283908,-0.09048270524660285,-0.0009258343569662359,0.02757328748703003,SAC,sq_error,clean-sound-471,states + ref + error
91,91,0.0005535958412789093,-0.06090417505407872,-0.08443279255020265,-0.0005535958412789093,0.02892369031906128,SAC,sq_error,clean-sound-471,states + ref + error
92,92,0.00021994020668914262,-0.06222094307246148,-0.07705132427758034,-0.00021994020668914262,0.030039697885513306,SAC,sq_error,clean-sound-471,states + ref + error
93,93,2.0778898135089317e-05,-0.06389632292450681,-0.06845471059287041,-2.0778898135089317e-05,0.031103193759918213,SAC,sq_error,clean-sound-471,states + ref + error
94,94,4.629918849533182e-05,-0.06558287593268375,-0.05877852522924908,-4.629918849533182e-05,0.031751662492752075,SAC,sq_error,clean-sound-471,states + ref + error
95,95,0.0003498146592215405,-0.06687870024743918,-0.0481753674101735,-0.0003498146592215405,0.0318334698677063,SAC,sq_error,clean-sound-471,states + ref + error
96,96,0.0009447849804801384,-0.067549810074636,-0.036812455268469955,-0.0009447849804801384,0.03150111436843872,SAC,sq_error,clean-sound-471,states + ref + error
97,97,0.0017449207547963932,-0.06664123733679064,-0.024868988716487798,-0.0017449207547963932,0.02964058518409729,SAC,sq_error,clean-sound-471,states + ref + error
98,98,0.0027009366543371827,-0.06450385976252726,-0.012533323356432868,-0.0027009366543371827,0.0279255211353302,SAC,sq_error,clean-sound-471,states + ref + error
99,99,0.003773768073220453,-0.06143100254123128,-2.5358854471262447e-15,-0.003773768073220453,0.026319116353988647,SAC,sq_error,clean-sound-471,states + ref + error
0,0,1.6932360365713083e-06,0.013834567390642037,0.012533323356430426,-1.6932360365713083e-06,-0.02017562836408615,DSAC,sq_error,mild-plant-470,state + error
1,1,1.6519602548615165e-05,0.020804557323459493,0.02486898871648548,-1.6519602548615165e-05,-0.013310454785823822,DSAC,sq_error,mild-plant-470,state + error
2,2,0.00015450998248295677,0.02438225082594326,0.0368124552684678,-0.00015450998248295677,-0.010238677263259888,DSAC,sq_error,mild-plant-470,state + error
3,3,0.0004937228377172059,0.02595549257440331,0.04817536741017153,-0.0004937228377172059,-0.008544735610485077,DSAC,sq_error,mild-plant-470,state + error
4,4,0.0010456197661010403,0.026442480849932146,0.058778525229247314,-0.0010456197661010403,-0.007778957486152649,DSAC,sq_error,mild-plant-470,state + error
5,5,0.0017725905077302956,0.026352566850176905,0.06845471059286887,-0.0017725905077302956,-0.007508531212806702,DSAC,sq_error,mild-plant-470,state + error
6,6,0.002609407877944818,0.025968960609236237,0.07705132427757894,-0.002609407877944818,-0.0074967071413993835,DSAC,sq_error,mild-plant-470,state + error
7,7,0.0034789952592590096,0.025449784325298222,0.08443279255020152,-0.0034789952592590096,-0.007615037262439728,DSAC,sq_error,mild-plant-470,state + error
8,8,0.004303191753993889,0.024883987621987614,0.09048270524660196,-0.004303191753993889,-0.007794879376888275,DSAC,sq_error,mild-plant-470,state + error
9,9,0.005010323640298205,0.024322011992250276,0.09510565162951536,-0.005010323640298205,-0.008000172674655914,DSAC,sq_error,mild-plant-470,state + error
10,10,0.005540742708559614,0.023792559746062744,0.09822872507286887,-0.005540742708559614,-0.008212432265281677,DSAC,sq_error,mild-plant-470,state + error
11,11,0.005850843137794491,0.02331186857333023,0.09980267284282716,-0.005850843137794491,-0.008422687649726868,DSAC,sq_error,mild-plant-470,state + error
12,12,0.00591501086662658,0.022893565016597762,0.09980267284282716,-0.00591501086662658,-0.008633911609649658,DSAC,sq_error,mild-plant-470,state + error
13,13,0.005728977976862077,0.022538712674520855,0.09822872507286888,-0.005728977976862077,-0.00883408635854721,DSAC,sq_error,mild-plant-470,state + error
14,14,0.005309621646950558,0.022238500958238528,0.09510565162951534,-0.005309621646950558,-0.009012311697006226,DSAC,sq_error,mild-plant-470,state + error
15,15,0.004691748034170434,0.021986369328755705,0.09048270524660196,-0.004691748034170434,-0.009172908961772919,DSAC,sq_error,mild-plant-470,state + error
16,16,0.003924135806509905,0.021789869514076302,0.0844327925502015,-0.003924135806509905,-0.00933760404586792,DSAC,sq_error,mild-plant-470,state + error
17,17,0.0030703583036332865,0.02164051031826869,0.0770513242775789,-0.0030703583036332865,-0.009487025439739227,DSAC,sq_error,mild-plant-470,state + error
18,18,0.0022020183021116664,0.0215290427541298,0.06845471059286883,-0.0022020183021116664,-0.009620435535907745,DSAC,sq_error,mild-plant-470,state + error
19,19,0.0013937358257440006,0.02144575375773712,0.05877852522924725,-0.0013937358257440006,-0.009737007319927216,DSAC,sq_error,mild-plant-470,state + error
20,20,0.0007179576169675004,0.021380636268256654,0.048175367410171484,-0.0007179576169675004,-0.00983572006225586,DSAC,sq_error,mild-plant-470,state + error
21,21,0.0002398921554406367,0.021324002942924143,0.036812455268467735,-0.0002398921554406367,-0.009916059672832489,DSAC,sq_error,mild-plant-470,state + error
22,22,1.297522411133841e-05,0.021266874877176815,0.024868988716485397,-1.297522411133841e-05,-0.009977847337722778,DSAC,sq_error,mild-plant-470,state + error
23,23,7.51354160168476e-05,0.021201392115781946,0.012533323356430322,-7.51354160168476e-05,-0.010021388530731201,DSAC,sq_error,mild-plant-470,state + error
24,24,0.00044610757474223433,0.021121258834222716,-7.6571373978539e-17,-0.00044610757474223433,-0.010047651827335358,DSAC,sq_error,mild-plant-470,state + error
25,25,0.0011259593182709818,0.021021993931161605,-0.012533323356430563,-0.0011259593182709818,-0.010058127343654633,DSAC,sq_error,mild-plant-470,state + error
26,26,0.002094908958504381,0.020901186709269347,-0.024868988716485588,-0.002094908958504381,-0.01005493849515915,DSAC,sq_error,mild-plant-470,state + error
27,27,0.003314417850037735,0.020758525703179036,-0.036812455268467915,-0.003314417850037735,-0.010040618479251862,DSAC,sq_error,mild-plant-470,state + error
28,28,0.004729466203650155,0.020595747192182684,-0.04817536741017166,-0.004729466203650155,-0.01001805067062378,DSAC,sq_error,mild-plant-470,state + error
29,29,0.006271865399125925,0.020416584462740042,-0.058778525229247404,-0.006271865399125925,-0.009990505874156952,DSAC,sq_error,mild-plant-470,state + error
30,30,0.00787057549878403,0.02026155341088642,-0.06845471059286899,-0.00787057549878403,-0.01001247763633728,DSAC,sq_error,mild-plant-470,state + error
31,31,0.009442322297154106,0.020120288332041183,-0.07705132427757905,-0.009442322297154106,-0.010019056499004364,DSAC,sq_error,mild-plant-470,state + error
32,32,0.010909154272852207,0.020014104353690196,-0.08443279255020163,-0.010909154272852207,-0.010055013000965118,DSAC,sq_error,mild-plant-470,state + error
33,33,0.012197857899280802,0.01996120766525018,-0.09048270524660205,-0.012197857899280802,-0.01012130081653595,DSAC,sq_error,mild-plant-470,state + error
34,34,0.013234525955409103,0.019935758112407973,-0.09510565162951541,-0.013234525955409103,-0.01015886664390564,DSAC,sq_error,mild-plant-470,state + error
35,35,0.013959983476734899,0.019923648905544652,-0.09822872507286891,-0.013959983476734899,-0.010180294513702393,DSAC,sq_error,mild-plant-470,state + error
36,36,0.014332829106422558,0.01991712128672584,-0.09980267284282718,-0.014332829106422558,-0.010192342102527618,DSAC,sq_error,mild-plant-470,state + error
37,37,0.014331574818035655,0.01991188273850414,-0.09980267284282714,-0.014331574818035655,-0.01019866019487381,DSAC,sq_error,mild-plant-470,state + error
38,38,0.01395572547854394,0.019905628434245835,-0.09822872507286884,-0.01395572547854394,-0.010201342403888702,DSAC,sq_error,mild-plant-470,state + error
39,39,0.013225641504986084,0.019897137488775567,-0.09510565162951531,-0.013225641504986084,-0.010201513767242432,DSAC,sq_error,mild-plant-470,state + error
40,40,0.01218123024598809,0.019885905535576984,-0.09048270524660189,-0.01218123024598809,-0.010199956595897675,DSAC,sq_error,mild-plant-470,state + error
41,41,0.010879458892744491,0.019871852086288683,-0.08443279255020146,-0.010879458892744491,-0.010197162628173828,DSAC,sq_error,mild-plant-470,state + error
42,42,0.009390884312416161,0.019855250898805077,-0.07705132427757891,-0.009390884312416161,-0.010193608701229095,DSAC,sq_error,mild-plant-470,state + error
43,43,0.007795355207941868,0.01983659819764502,-0.06845471059286883,-0.007795355207941868,-0.010189659893512726,DSAC,sq_error,mild-plant-470,state + error
44,44,0.006179519390039185,0.019831393928828277,-0.05877852522924734,-0.006179519390039185,-0.010207295417785645,DSAC,sq_error,mild-plant-470,state + error
45,45,0.004630116618956694,0.01986959286578633,-0.048175367410171616,-0.004630116618956694,-0.010271117091178894,DSAC,sq_error,mild-plant-470,state + error
46,46,0.003219664104544158,0.019929628800978833,-0.036812455268467874,-0.003219664104544158,-0.01031312346458435,DSAC,sq_error,mild-plant-470,state + error
47,47,0.002016515865441182,0.020036644175626946,-0.024868988716485622,-0.002016515865441182,-0.010397456586360931,DSAC,sq_error,mild-plant-470,state + error
48,48,0.0010687629866189602,0.02015861734183565,-0.012533323356430643,-0.0010687629866189602,-0.010446876287460327,DSAC,sq_error,mild-plant-470,state + error
49,49,0.0004109034634159585,0.02027075389362592,-2.0212861992297212e-16,-0.0004109034634159585,-0.010465547442436218,DSAC,sq_error,mild-plant-470,state + error
50,50,6.121257910839299e-05,0.020357170179342333,0.012533323356430155,-6.121257910839299e-05,-0.010460995137691498,DSAC,sq_error,mild-plant-470,state + error
51,51,1.985213795236777e-05,0.020413414909177294,0.024868988716485144,-1.985213795236777e-05,-0.010445915162563324,DSAC,sq_error,mild-plant-470,state + error
52,52,0.00026813298817152196,0.020437688455730137,0.03681245526846741,-0.00026813298817152196,-0.010422490537166595,DSAC,sq_error,mild-plant-470,state + error
53,53,0.0007697813048183524,0.020430434452631766,0.0481753674101711,-0.0007697813048183524,-0.010392867028713226,DSAC,sq_error,mild-plant-470,state + error
54,54,0.00147335486262595,0.02039422032964044,0.05877852522924686,-0.00147335486262595,-0.010359540581703186,DSAC,sq_error,mild-plant-470,state + error
55,55,0.002315665398936464,0.020333349442788178,0.06845471059286855,-0.002315665398936464,-0.010324984788894653,DSAC,sq_error,mild-plant-470,state + error
56,56,0.0032259788003229962,0.020253623617050135,0.0770513242775786,-0.0032259788003229962,-0.010291822254657745,DSAC,sq_error,mild-plant-470,state + error
57,57,0.004130964610596066,0.020160211999891358,0.0844327925502012,-0.004130964610596066,-0.010260038077831268,DSAC,sq_error,mild-plant-470,state + error
58,58,0.004959822863952708,0.020056695392622958,0.09048270524660168,-0.004959822863952708,-0.010228231549263,DSAC,sq_error,mild-plant-470,state + error
59,59,0.005646599229162664,0.01996179473380699,0.09510565162951513,-0.005646599229162664,-0.010219164192676544,DSAC,sq_error,mild-plant-470,state + error
60,60,0.006136573892316241,0.019892437872643054,0.09822872507286873,-0.006136573892316241,-0.010234430432319641,DSAC,sq_error,mild-plant-470,state + error
61,61,0.0063934668453071745,0.019843515485416362,0.09980267284282712,-0.0063934668453071745,-0.010246090590953827,DSAC,sq_error,mild-plant-470,state + error
62,62,0.006398403691906567,0.01981265039060779,0.0998026728428272,-0.006398403691906567,-0.010257646441459656,DSAC,sq_error,mild-plant-470,state + error
63,63,0.00615126180429786,0.019798744808318034,0.09822872507286903,-0.00615126180429786,-0.010270945727825165,DSAC,sq_error,mild-plant-470,state + error
64,64,0.005670814683111202,0.019800839810408095,0.09510565162951565,-0.005670814683111202,-0.010286375880241394,DSAC,sq_error,mild-plant-470,state + error
65,65,0.004993541962112241,0.019817707106701173,0.09048270524660239,-0.004993541962112241,-0.010303705930709839,DSAC,sq_error,mild-plant-470,state + error
66,66,0.004171269944248755,0.019847423121447032,0.08443279255020199,-0.004171269944248755,-0.010321974754333496,DSAC,sq_error,mild-plant-470,state + error
67,67,0.003266363460797801,0.01989921617299778,0.07705132427757955,-0.003266363460797801,-0.010357290506362915,DSAC,sq_error,mild-plant-470,state + error
68,68,0.0023499294653945646,0.019978639533071826,0.06845471059286962,-0.0023499294653945646,-0.01040661334991455,DSAC,sq_error,mild-plant-470,state + error
69,69,0.0014981095886157955,0.020073104567333216,0.0587785252292482,-0.0014981095886157955,-0.01044514775276184,DSAC,sq_error,mild-plant-470,state + error
70,70,0.0007842375594285476,0.020171125598822844,0.04817536741017256,-0.0007842375594285476,-0.010472126305103302,DSAC,sq_error,mild-plant-470,state + error
71,71,0.00027404759920735087,0.02025807218702038,0.036812455268468956,-0.00027404759920735087,-0.010480538010597229,DSAC,sq_error,mild-plant-470,state + error
72,72,2.0637311624985828e-05,0.020326157922258795,0.024868988716486753,-2.0637311624985828e-05,-0.010476969182491302,DSAC,sq_error,mild-plant-470,state + error
