,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,task_type,run
88,88,0.0025845118830334804,-0.0491619051986261,-0.1,-0.0025845118830334804,0.015325754880905151,SAC,sq_error,square_q,festive-orchid-58
89,89,0.0025552866066741536,-0.04945015720425876,-0.1,-0.0025552866066741536,0.016135096549987793,SAC,sq_error,square_q,festive-orchid-58
90,90,0.002527763456701637,-0.0497231319919226,-0.1,-0.002527763456701637,0.016880810260772705,SAC,sq_error,square_q,festive-orchid-58
91,91,0.0025020655824334447,-0.04997934844053464,-0.1,-0.0025020655824334447,0.017575860023498535,SAC,sq_error,square_q,festive-orchid-58
92,92,0.0024781840913037367,-0.050218637108816154,-0.1,-0.0024781840913037367,0.018224775791168213,SAC,sq_error,square_q,festive-orchid-58
93,93,0.0024562199854617764,-0.050439733803562196,-0.1,-0.0024562199854617764,0.018828630447387695,SAC,sq_error,square_q,festive-orchid-58
94,94,0.0024376348033423425,-0.050627590667030015,-0.1,-0.0024376348033423425,0.019369542598724365,SAC,sq_error,square_q,festive-orchid-58
95,95,0.0024207914570395063,-0.05079846082651981,-0.1,-0.0024207914570395063,0.01989203691482544,SAC,sq_error,square_q,festive-orchid-58
96,96,0.002405220690199658,-0.05095695064334134,-0.1,-0.002405220690199658,0.020384639501571655,SAC,sq_error,square_q,festive-orchid-58
97,97,0.002390748206510952,-0.05110472204280917,-0.1,-0.002390748206510952,0.020846128463745117,SAC,sq_error,square_q,festive-orchid-58
98,98,0.0023767599180243583,-0.051247975241797826,-0.1,-0.0023767599180243583,0.02128547430038452,SAC,sq_error,square_q,festive-orchid-58
99,99,0.0023632847268743678,-0.05138637303312612,-0.1,-0.0023632847268743678,0.021696418523788452,SAC,sq_error,square_q,festive-orchid-58
0,0,0.0028822660750759056,0.04631325978348187,0.1,-0.0028822660750759056,-0.06754089891910553,SAC,sq_error,step_q,virtuous-rabbit-57
1,1,0.0023051016578074126,0.05198852576927665,0.1,-0.0023051016578074126,-0.01880747079849243,SAC,sq_error,step_q,virtuous-rabbit-57
2,2,0.00217264759878909,0.053388331945862635,0.1,-0.00217264759878909,-0.014835327863693237,SAC,sq_error,step_q,virtuous-rabbit-57
3,3,0.0021531384485499474,0.053598077102883473,0.1,-0.0021531384485499474,-0.014439046382904053,SAC,sq_error,step_q,virtuous-rabbit-57
4,4,0.0021606437520439795,0.0535172746921614,0.1,-0.0021606437520439795,-0.015039116144180298,SAC,sq_error,step_q,virtuous-rabbit-57
5,5,0.0021738006119194167,0.05337596529771993,0.1,-0.0021738006119194167,-0.015842020511627197,SAC,sq_error,step_q,virtuous-rabbit-57
6,6,0.002187576463513546,0.053228465243125224,0.1,-0.002187576463513546,-0.01664254069328308,SAC,sq_error,step_q,virtuous-rabbit-57
7,7,0.002200604559148516,0.05308939822227266,0.1,-0.002200604559148516,-0.017398804426193237,SAC,sq_error,step_q,virtuous-rabbit-57
8,8,0.0022127398422033553,0.05296023126966551,0.1,-0.0022127398422033553,-0.018099486827850342,SAC,sq_error,step_q,virtuous-rabbit-57
9,9,0.002224005231885186,0.052840640039487546,0.1,-0.002224005231885186,-0.01874682307243347,SAC,sq_error,step_q,virtuous-rabbit-57
10,10,0.0022344457926260614,0.05273007517854444,0.1,-0.0022344457926260614,-0.019344627857208252,SAC,sq_error,step_q,virtuous-rabbit-57
11,11,0.0022441207039922487,0.05262784885618716,0.1,-0.0022441207039922487,-0.019896477460861206,SAC,sq_error,step_q,virtuous-rabbit-57
12,12,0.0022543567936346865,0.052519932670280614,0.1,-0.0022543567936346865,-0.02038636803627014,SAC,sq_error,step_q,virtuous-rabbit-57
13,13,0.002266533614718436,0.052391874488503166,0.1,-0.002266533614718436,-0.020813822746276855,SAC,sq_error,step_q,virtuous-rabbit-57
14,14,0.002278583878073982,0.05226548546309514,0.1,-0.002278583878073982,-0.021231234073638916,SAC,sq_error,step_q,virtuous-rabbit-57
15,15,0.0022920242083129694,0.052124910357128636,0.1,-0.0022920242083129694,-0.02159091830253601,SAC,sq_error,step_q,virtuous-rabbit-57
16,16,0.0023061902162871567,0.051977190666443136,0.1,-0.0023061902162871567,-0.021925240755081177,SAC,sq_error,step_q,virtuous-rabbit-57
17,17,0.002320244032170795,0.05183108853035192,0.1,-0.002320244032170795,-0.022240370512008667,SAC,sq_error,step_q,virtuous-rabbit-57
18,18,0.0023334558547286064,0.05169414264575562,0.1,-0.0023334558547286064,-0.022538572549819946,SAC,sq_error,step_q,virtuous-rabbit-57
19,19,0.002345946415305002,0.051565029004808915,0.1,-0.002345946415305002,-0.02281072735786438,SAC,sq_error,step_q,virtuous-rabbit-57
20,20,0.002359343350806216,0.051426927719093005,0.1,-0.002359343350806216,-0.023036032915115356,SAC,sq_error,step_q,virtuous-rabbit-57
21,21,0.0023722585642106074,0.05129416293491501,0.1,-0.0023722585642106074,-0.02325800061225891,SAC,sq_error,step_q,virtuous-rabbit-57
22,22,0.002385356770243011,0.051159885644656705,0.1,-0.002385356770243011,-0.02345043420791626,SAC,sq_error,step_q,virtuous-rabbit-57
23,23,0.002397679080631888,0.05103389865803193,0.1,-0.002397679080631888,-0.02363768219947815,SAC,sq_error,step_q,virtuous-rabbit-57
24,24,0.0024090441661552284,0.05091798530871794,0.1,-0.0024090441661552284,-0.023811638355255127,SAC,sq_error,step_q,virtuous-rabbit-57
25,25,0.002419470274091306,0.05081188889486296,0.1,-0.002419470274091306,-0.023971199989318848,SAC,sq_error,step_q,virtuous-rabbit-57
26,26,0.0024290146082372797,0.05071496567681748,0.1,-0.0024290146082372797,-0.02411714196205139,SAC,sq_error,step_q,virtuous-rabbit-57
27,27,0.0024377483056848277,0.05062644122928926,0.1,-0.0024377483056848277,-0.024250417947769165,SAC,sq_error,step_q,virtuous-rabbit-57
28,28,0.002445737024265407,0.05054560662321894,0.1,-0.002445737024265407,-0.024372130632400513,SAC,sq_error,step_q,virtuous-rabbit-57
29,29,0.002453042929498523,0.0504717966255738,0.1,-0.002453042929498523,-0.02448326349258423,SAC,sq_error,step_q,virtuous-rabbit-57
30,30,0.002460373653801821,0.05039784627859572,0.1,-0.002460373653801821,-0.02457517385482788,SAC,sq_error,step_q,virtuous-rabbit-57
31,31,0.0024687408729466326,0.050313574560584134,0.1,-0.0024687408729466326,-0.024642735719680786,SAC,sq_error,step_q,virtuous-rabbit-57
32,32,0.0024768366896631513,0.050232172142405586,0.1,-0.0024768366896631513,-0.024718403816223145,SAC,sq_error,step_q,virtuous-rabbit-57
33,33,0.0024849313394133955,0.05015091435729844,0.1,-0.0024849313394133955,-0.024782389402389526,SAC,sq_error,step_q,virtuous-rabbit-57
34,34,0.002492485961122913,0.05007519693456055,0.1,-0.002492485961122913,-0.024846583604812622,SAC,sq_error,step_q,virtuous-rabbit-57
35,35,0.0024993836257602223,0.05000616412236183,0.1,-0.0024993836257602223,-0.024906575679779053,SAC,sq_error,step_q,virtuous-rabbit-57
36,36,0.0025056421069126456,0.0499436107283731,0.1,-0.0025056421069126456,-0.02496129274368286,SAC,sq_error,step_q,virtuous-rabbit-57
37,37,0.002511308201777926,0.049887045569254995,0.1,-0.002511308201777926,-0.025010883808135986,SAC,sq_error,step_q,virtuous-rabbit-57
38,38,0.002516433612284678,0.04983593305677183,0.1,-0.002516433612284678,-0.025055736303329468,SAC,sq_error,step_q,virtuous-rabbit-57
39,39,0.0025210686279120865,0.04978975574733692,0.1,-0.0025210686279120865,-0.025096267461776733,SAC,sq_error,step_q,virtuous-rabbit-57
40,40,0.0025252610569462116,0.04974802434783075,0.1,-0.0025252610569462116,-0.025132864713668823,SAC,sq_error,step_q,virtuous-rabbit-57
41,41,0.0025290494213867287,0.04971034478755369,0.1,-0.0025290494213867287,-0.025165975093841553,SAC,sq_error,step_q,virtuous-rabbit-57
42,42,0.002532475961120154,0.049676288281564986,0.1,-0.002532475961120154,-0.025195837020874023,SAC,sq_error,step_q,virtuous-rabbit-57
43,43,0.002535573305881911,0.04964552347723283,0.1,-0.002535573305881911,-0.025222837924957275,SAC,sq_error,step_q,virtuous-rabbit-57
44,44,0.002538371841600152,0.04961774278974639,0.1,-0.002538371841600152,-0.025247246026992798,SAC,sq_error,step_q,virtuous-rabbit-57
45,45,0.0025409021438409234,0.0495926379995846,0.1,-0.0025409021438409234,-0.025269269943237305,SAC,sq_error,step_q,virtuous-rabbit-57
46,46,0.0025431889759458767,0.04956995958809991,0.1,-0.0025431889759458767,-0.025289177894592285,SAC,sq_error,step_q,virtuous-rabbit-57
47,47,0.002545256651620607,0.04954946331682282,0.1,-0.002545256651620607,-0.025307148694992065,SAC,sq_error,step_q,virtuous-rabbit-57
48,48,0.002547123470606616,0.049530965230087716,0.1,-0.002547123470606616,-0.025323420763015747,SAC,sq_error,step_q,virtuous-rabbit-57
49,49,0.0025488115721671156,0.04951424386852154,0.1,-0.0025488115721671156,-0.025338083505630493,SAC,sq_error,step_q,virtuous-rabbit-57
50,50,0.002550338947057965,0.049499119343738525,0.1,-0.002550338947057965,-0.02535131573677063,SAC,sq_error,step_q,virtuous-rabbit-57
51,51,0.0025517168434194925,0.04948547888557695,0.1,-0.0025517168434194925,-0.02536332607269287,SAC,sq_error,step_q,virtuous-rabbit-57
52,52,0.002552964240419658,0.04947313347911175,0.1,-0.002552964240419658,-0.025374114513397217,SAC,sq_error,step_q,virtuous-rabbit-57
53,53,0.002554089273688478,0.04946200168498482,0.1,-0.002554089273688478,-0.02538391947746277,SAC,sq_error,step_q,virtuous-rabbit-57
54,54,0.0025551065404585916,0.049451938311557475,0.1,-0.0025551065404585916,-0.025392740964889526,SAC,sq_error,step_q,virtuous-rabbit-57
55,55,0.0025560250859231683,0.0494428532656048,0.1,-0.0025560250859231683,-0.02540072798728943,SAC,sq_error,step_q,virtuous-rabbit-57
56,56,0.0025568568071386204,0.049434628379308634,0.1,-0.0025568568071386204,-0.025407910346984863,SAC,sq_error,step_q,virtuous-rabbit-57
57,57,0.0025576071514229926,0.0494272093767509,0.1,-0.0025576071514229926,-0.02541443705558777,SAC,sq_error,step_q,virtuous-rabbit-57
58,58,0.002558283797592795,0.049420519994835904,0.1,-0.002558283797592795,-0.025420337915420532,SAC,sq_error,step_q,virtuous-rabbit-57
59,59,0.002558897923655313,0.049414449457821336,0.1,-0.002558897923655313,-0.025425612926483154,SAC,sq_error,step_q,virtuous-rabbit-57
60,60,0.00255945080428785,0.04940898494507301,0.1,-0.00255945080428785,-0.02543044090270996,SAC,sq_error,step_q,virtuous-rabbit-57
61,61,0.0025599493557088133,0.0494040579126269,0.1,-0.0025599493557088133,-0.025434792041778564,SAC,sq_error,step_q,virtuous-rabbit-57
62,62,0.002560402897509811,0.04939957611333863,0.1,-0.002560402897509811,-0.025438666343688965,SAC,sq_error,step_q,virtuous-rabbit-57
63,63,0.0025608100162506113,0.0493955533944831,0.1,-0.0025608100162506113,-0.02544224262237549,SAC,sq_error,step_q,virtuous-rabbit-57
64,64,0.0025611784890159097,0.04939191281014556,0.1,-0.0025611784890159097,-0.02544543147087097,SAC,sq_error,step_q,virtuous-rabbit-57
65,65,0.002561511261222108,0.049388625179490456,0.1,-0.002561511261222108,-0.025448322296142578,SAC,sq_error,step_q,virtuous-rabbit-57
66,66,0.002561813104414097,0.04938564329743885,0.1,-0.002561813104414097,-0.025450915098190308,SAC,sq_error,step_q,virtuous-rabbit-57
67,67,0.002562083916973008,0.04938296811375634,0.1,-0.002562083916973008,-0.025453299283981323,SAC,sq_error,step_q,virtuous-rabbit-57
68,68,0.0025623316762821593,0.04938052078219138,0.1,-0.0025623316762821593,-0.025455385446548462,SAC,sq_error,step_q,virtuous-rabbit-57
69,69,0.0025625524264025943,0.04937834034326222,0.1,-0.0025625524264025943,-0.02545735239982605,SAC,sq_error,step_q,virtuous-rabbit-57
70,70,0.0025627525866714846,0.049376363359874234,0.1,-0.0025627525866714846,-0.025459080934524536,SAC,sq_error,step_q,virtuous-rabbit-57
71,71,0.002562932801036103,0.04937458344827075,0.1,-0.002562932801036103,-0.025460660457611084,SAC,sq_error,step_q,virtuous-rabbit-57
72,72,0.0025630969177542974,0.04937296258169656,0.1,-0.0025630969177542974,-0.025462061166763306,SAC,sq_error,step_q,virtuous-rabbit-57
73,73,0.0025632451833289584,0.04937149831044812,0.1,-0.0025632451833289584,-0.025463342666625977,SAC,sq_error,step_q,virtuous-rabbit-57
74,74,0.002563378804150068,0.049370178707109115,0.1,-0.002563378804150068,-0.025464504957199097,SAC,sq_error,step_q,virtuous-rabbit-57
75,75,0.0025634997207802,0.04936898459659139,0.1,-0.0025634997207802,-0.025465548038482666,SAC,sq_error,step_q,virtuous-rabbit-57
76,76,0.0025636104091073583,0.04936789152022841,0.1,-0.0025636104091073583,-0.025466471910476685,SAC,sq_error,step_q,virtuous-rabbit-57
77,77,0.002563707499719651,0.049366932744305814,0.1,-0.002563707499719651,-0.025467365980148315,SAC,sq_error,step_q,virtuous-rabbit-57
78,78,0.002563797085012237,0.049366048099992864,0.1,-0.002563797085012237,-0.025468111038208008,SAC,sq_error,step_q,virtuous-rabbit-57
79,79,0.002563876689181147,0.049365262031080416,0.1,-0.002563876689181147,-0.025468826293945312,SAC,sq_error,step_q,virtuous-rabbit-57
80,80,0.0025639509546356797,0.049364528691482695,0.1,-0.0025639509546356797,-0.025469422340393066,SAC,sq_error,step_q,virtuous-rabbit-57
81,81,0.002564016043193944,0.0493638859785435,0.1,-0.002564016043193944,-0.02547001838684082,SAC,sq_error,step_q,virtuous-rabbit-57
82,82,0.002564073270651132,0.04936332089629957,0.1,-0.002564073270651132,-0.0254705548286438,SAC,sq_error,step_q,virtuous-rabbit-57
83,83,0.0025641283284223836,0.0493627772441815,0.1,-0.0025641283284223836,-0.025470972061157227,SAC,sq_error,step_q,virtuous-rabbit-57
84,84,0.0025641760630334045,0.049362305907225554,0.1,-0.0025641760630334045,-0.025471419095993042,SAC,sq_error,step_q,virtuous-rabbit-57
85,85,0.0025642186134137226,0.04936188576364912,0.1,-0.0025642186134137226,-0.025471806526184082,SAC,sq_error,step_q,virtuous-rabbit-57
86,86,0.0025642601886635163,0.04936147525190415,0.1,-0.0025642601886635163,-0.02547210454940796,SAC,sq_error,step_q,virtuous-rabbit-57
87,87,0.002564296341867982,0.049361118279843685,0.1,-0.002564296341867982,-0.025472432374954224,SAC,sq_error,step_q,virtuous-rabbit-57
88,88,0.0025643276567197558,0.049360809083085114,0.1,-0.0025643276567197558,-0.0254727303981781,SAC,sq_error,step_q,virtuous-rabbit-57
89,89,0.002564356943229714,0.04936051991548775,0.1,-0.002564356943229714,-0.025472968816757202,SAC,sq_error,step_q,virtuous-rabbit-57
90,90,0.002564382655103282,0.04936026604430784,0.1,-0.002564382655103282,-0.025473207235336304,SAC,sq_error,step_q,virtuous-rabbit-57
91,91,0.002564405721491082,0.049360038294928764,0.1,-0.002564405721491082,-0.025473415851593018,SAC,sq_error,step_q,virtuous-rabbit-57
92,92,0.002564427101630618,0.04935982719588511,0.1,-0.002564427101630618,-0.025473594665527344,SAC,sq_error,step_q,virtuous-rabbit-57
93,93,0.0025644456843149977,0.049359643718522306,0.1,-0.0025644456843149977,-0.02547377347946167,SAC,sq_error,step_q,virtuous-rabbit-57
94,94,0.002564464795280163,0.04935945502583762,0.1,-0.002564464795280163,-0.02547389268875122,SAC,sq_error,step_q,virtuous-rabbit-57
95,95,0.002564481163674969,0.04935929341256218,0.1,-0.002564481163674969,-0.02547404170036316,SAC,sq_error,step_q,virtuous-rabbit-57
96,96,0.002564496241867342,0.049359144538551274,0.1,-0.002564496241867342,-0.02547416090965271,SAC,sq_error,step_q,virtuous-rabbit-57
97,97,0.0025645072317438448,0.04935903603066146,0.1,-0.0025645072317438448,-0.02547430992126465,SAC,sq_error,step_q,virtuous-rabbit-57
98,98,0.002564518066924501,0.04935892905037947,0.1,-0.002564518066924501,-0.02547439932823181,SAC,sq_error,step_q,virtuous-rabbit-57
99,99,0.0025645301181550025,0.04935881006379291,0.1,-0.0025645301181550025,-0.025474458932876587,SAC,sq_error,step_q,virtuous-rabbit-57
0,0,0.004358443014816992,0.033981494906223514,0.1,-0.004358443014816992,-0.049556881189346313,TD3,sq_error,square_q,alight-rooster-56
1,1,7.623141770066092e-05,0.09126893948591233,0.1,-7.623141770066092e-05,-0.09127198159694672,TD3,sq_error,square_q,alight-rooster-56
2,2,9.194678708069182e-05,0.0904111112697721,0.1,-9.194678708069182e-05,-0.020215749740600586,TD3,sq_error,square_q,alight-rooster-56
3,3,0.00010342033967554169,0.08983042087028467,0.1,-0.00010342033967554169,-0.0222894549369812,TD3,sq_error,square_q,alight-rooster-56
4,4,0.00011526083131183375,0.08926404027057508,0.1,-0.00011526083131183375,-0.023889273405075073,TD3,sq_error,square_q,alight-rooster-56
5,5,0.0001300839180471221,0.08859456629289697,0.1,-0.0001300839180471221,-0.0251845121383667,TD3,sq_error,square_q,alight-rooster-56
6,6,0.00015015589125147482,0.0877461887050814,0.1,-0.00015015589125147482,-0.02621936798095703,TD3,sq_error,square_q,alight-rooster-56
7,7,0.00017522231601732653,0.08676284335601764,0.1,-0.00017522231601732653,-0.027158260345458984,TD3,sq_error,square_q,alight-rooster-56
8,8,0.0002052076526240015,0.08567492922795837,0.1,-0.0002052076526240015,-0.027996361255645752,TD3,sq_error,square_q,alight-rooster-56
9,9,0.0002395476405843166,0.08452267333857955,0.1,-0.0002395476405843166,-0.028760403394699097,TD3,sq_error,square_q,alight-rooster-56
10,10,0.0002776799975140073,0.08333626699943836,0.1,-0.0002776799975140073,-0.02945062518119812,TD3,sq_error,square_q,alight-rooster-56
11,11,0.00032068933916499517,0.08209219892993573,0.1,-0.00032068933916499517,-0.030001729726791382,TD3,sq_error,square_q,alight-rooster-56
12,12,0.0003666810120039993,0.0808510832681324,0.1,-0.0003666810120039993,-0.030537396669387817,TD3,sq_error,square_q,alight-rooster-56
13,13,0.0004143866978516838,0.07964350968728441,0.1,-0.0004143866978516838,-0.03103300929069519,TD3,sq_error,square_q,alight-rooster-56
14,14,0.0004623470016363597,0.078497744266325,0.1,-0.0004623470016363597,-0.03149840235710144,TD3,sq_error,square_q,alight-rooster-56
15,15,0.0005102820133485916,0.07741057740116868,0.1,-0.0005102820133485916,-0.031900554895401,TD3,sq_error,square_q,alight-rooster-56
16,16,0.0005599122575586249,0.07633753483766696,0.1,-0.0005599122575586249,-0.032185137271881104,TD3,sq_error,square_q,alight-rooster-56
17,17,0.0006086833147484489,0.07532849184284737,0.1,-0.0006086833147484489,-0.03248566389083862,TD3,sq_error,square_q,alight-rooster-56
18,18,0.0006221389021521983,0.07505728759432531,0.1,-0.0006221389021521983,-0.03372809290885925,TD3,sq_error,square_q,alight-rooster-56
19,19,0.0006498717365873737,0.07450741800861722,0.1,-0.0006498717365873737,-0.0336059033870697,TD3,sq_error,square_q,alight-rooster-56
20,20,0.0006701715830379007,0.07411232758554952,0.1,-0.0006701715830379007,-0.034021615982055664,TD3,sq_error,square_q,alight-rooster-56
21,21,0.0006910412782854216,0.07371233600554394,0.1,-0.0006910412782854216,-0.03420519828796387,TD3,sq_error,square_q,alight-rooster-56
22,22,0.0007088225470677836,0.07337627848951647,0.1,-0.0007088225470677836,-0.03445935249328613,TD3,sq_error,square_q,alight-rooster-56
23,23,0.0007254968353583268,0.07306495154341974,0.1,-0.0007254968353583268,-0.03464415669441223,TD3,sq_error,square_q,alight-rooster-56
24,24,0.029856798387836725,0.07279119881474497,-0.1,-0.029856798387836725,-0.03482988476753235,TD3,sq_error,square_q,alight-rooster-56
25,25,3.0096065504008454e-06,-0.10173482176329468,-0.1,-3.0096065504008454e-06,0.21917247772216797,TD3,sq_error,square_q,alight-rooster-56
26,26,0.00026821614312974405,-0.11637730573475821,-0.1,-0.00026821614312974405,0.025529474020004272,TD3,sq_error,square_q,alight-rooster-56
27,27,0.0004421775969673344,-0.1210280193305821,-0.1,-0.0004421775969673344,0.017802327871322632,TD3,sq_error,square_q,alight-rooster-56
28,28,0.00044534614500744323,-0.12110322593840675,-0.1,-0.00044534614500744323,0.015753865242004395,TD3,sq_error,square_q,alight-rooster-56
29,29,0.00036834114797520333,-0.11919221581723183,-0.1,-0.00036834114797520333,0.016279369592666626,TD3,sq_error,square_q,alight-rooster-56
30,30,0.0002747461139889177,-0.11657546723289929,-0.1,-0.0002747461139889177,0.01797458529472351,TD3,sq_error,square_q,alight-rooster-56
31,31,0.00017920914928156532,-0.11338690215402972,-0.1,-0.00017920914928156532,0.01943477988243103,TD3,sq_error,square_q,alight-rooster-56
32,32,9.737006880068752e-05,-0.10986762731362953,-0.1,-9.737006880068752e-05,0.02085152268409729,TD3,sq_error,square_q,alight-rooster-56
33,33,4.8555312565456006e-05,-0.10696816421774459,-0.1,-4.8555312565456006e-05,0.023321479558944702,TD3,sq_error,square_q,alight-rooster-56
34,34,1.8575006907888328e-05,-0.1043098731893048,-0.1,-1.8575006907888328e-05,0.02513420581817627,TD3,sq_error,square_q,alight-rooster-56
35,35,3.913956162355443e-06,-0.10197837209906414,-0.1,-3.913956162355443e-06,0.026911556720733643,TD3,sq_error,square_q,alight-rooster-56
36,36,2.8064993017614197e-10,-0.10001675260965272,-0.1,-2.8064993017614197e-10,0.02863168716430664,TD3,sq_error,square_q,alight-rooster-56
37,37,2.2749596293115004e-06,-0.09849170306991246,-0.1,-2.2749596293115004e-06,0.03035980463027954,TD3,sq_error,square_q,alight-rooster-56
38,38,8.176508792458871e-06,-0.09714054047196698,-0.1,-8.176508792458871e-06,0.03165110945701599,TD3,sq_error,square_q,alight-rooster-56
39,39,1.649611885601247e-05,-0.09593845856157882,-0.1,-1.649611885601247e-05,0.032813072204589844,TD3,sq_error,square_q,alight-rooster-56
40,40,2.620203193851097e-05,-0.09488120796100184,-0.1,-2.620203193851097e-05,0.03388333320617676,TD3,sq_error,square_q,alight-rooster-56
41,41,3.630748626305319e-05,-0.09397443062747983,-0.1,-3.630748626305319e-05,0.0348871648311615,TD3,sq_error,square_q,alight-rooster-56
42,42,4.884411984174491e-05,-0.09301114316631505,-0.1,-4.884411984174491e-05,0.03552663326263428,TD3,sq_error,square_q,alight-rooster-56
43,43,6.633083822757995e-05,-0.09185562536301406,-0.1,-6.633083822757995e-05,0.03586879372596741,TD3,sq_error,square_q,alight-rooster-56
44,44,8.914938388078928e-05,-0.09055810485756227,-0.1,-8.914938388078928e-05,0.03615906834602356,TD3,sq_error,square_q,alight-rooster-56
45,45,0.00011657501511517,-0.08920300897864734,-0.1,-0.00011657501511517,0.03646063804626465,TD3,sq_error,square_q,alight-rooster-56
46,46,0.00014808784067524928,-0.08783086524541497,-0.1,-0.00014808784067524928,0.03673148155212402,TD3,sq_error,square_q,alight-rooster-56
47,47,0.00018264299354522266,-0.0864854525216261,-0.1,-0.00018264299354522266,0.03698992729187012,TD3,sq_error,square_q,alight-rooster-56
48,48,0.0002184375489466202,-0.08522036709026168,-0.1,-0.0002184375489466202,0.03726515173912048,TD3,sq_error,square_q,alight-rooster-56
49,49,0.00025397692698604424,-0.08406334643075768,-0.1,-0.00025397692698604424,0.0375370979309082,TD3,sq_error,square_q,alight-rooster-56
50,50,0.03349832747738321,-0.08302548313659279,0.1,-0.03349832747738321,0.03779399394989014,TD3,sq_error,square_q,alight-rooster-56
51,51,0.0018356336830970248,0.05715570419417511,0.1,-0.0018356336830970248,-0.16506479680538177,TD3,sq_error,square_q,alight-rooster-56
52,52,0.0008918670654388374,0.07013585652594675,0.1,-0.0008918670654388374,-0.011183053255081177,TD3,sq_error,square_q,alight-rooster-56
53,53,0.0008344290221324088,0.07111351488788557,0.1,-0.0008344290221324088,0.0006606578826904297,TD3,sq_error,square_q,alight-rooster-56
54,54,0.0007489399013236343,0.07263323363413876,0.1,-0.0007489399013236343,-0.003136366605758667,TD3,sq_error,square_q,alight-rooster-56
55,55,0.000648581524808084,0.07453273621277536,0.1,-0.000648581524808084,-0.006638050079345703,TD3,sq_error,square_q,alight-rooster-56
56,56,0.000535909246720858,0.07685028624969938,0.1,-0.000535909246720858,-0.010124564170837402,TD3,sq_error,square_q,alight-rooster-56
57,57,0.0004294631393833356,0.07927650754859752,0.1,-0.0004294631393833356,-0.013117045164108276,TD3,sq_error,square_q,alight-rooster-56
58,58,0.0003348222216630356,0.08170185196083944,0.1,-0.0003348222216630356,-0.015855371952056885,TD3,sq_error,square_q,alight-rooster-56
59,59,0.00026072057431948236,0.0838531559021745,0.1,-0.00026072057431948236,-0.01808696985244751,TD3,sq_error,square_q,alight-rooster-56
60,60,0.0002098831886731198,0.08551265418811577,0.1,-0.0002098831886731198,-0.0198383629322052,TD3,sq_error,square_q,alight-rooster-56
61,61,0.00017587985048458696,0.08673802991691706,0.1,-0.00017587985048458696,-0.02146327495574951,TD3,sq_error,square_q,alight-rooster-56
62,62,0.0001555080470448186,0.08752971343373303,0.1,-0.0001555080470448186,-0.02288818359375,TD3,sq_error,square_q,alight-rooster-56
63,63,0.00014760611014143525,0.08785067449849848,0.1,-0.00014760611014143525,-0.024056851863861084,TD3,sq_error,square_q,alight-rooster-56
64,64,0.00014915655407562325,0.08778703336303488,0.1,-0.00014915655407562325,-0.025138884782791138,TD3,sq_error,square_q,alight-rooster-56
65,65,0.0001599953234215001,0.08735107421867375,0.1,-0.0001599953234215001,-0.026043951511383057,TD3,sq_error,square_q,alight-rooster-56
66,66,0.00017781276891690515,0.08666535456350995,0.1,-0.00017781276891690515,-0.0269353985786438,TD3,sq_error,square_q,alight-rooster-56
67,67,0.00020181347098063328,0.08579389318002173,0.1,-0.00020181347098063328,-0.0277557373046875,TD3,sq_error,square_q,alight-rooster-56
68,68,0.00023114284758062053,0.08479661723231897,0.1,-0.00023114284758062053,-0.028516143560409546,TD3,sq_error,square_q,alight-rooster-56
69,69,0.000265342864203817,0.08371065181771177,0.1,-0.000265342864203817,-0.029200732707977295,TD3,sq_error,square_q,alight-rooster-56
70,70,0.00030453421011908524,0.08254909142425286,0.1,-0.00030453421011908524,-0.02978762984275818,TD3,sq_error,square_q,alight-rooster-56
71,71,0.0003479429799336295,0.08134677025462804,0.1,-0.0003479429799336295,-0.030316680669784546,TD3,sq_error,square_q,alight-rooster-56
72,72,0.0003939440693655754,0.0801519756810514,0.1,-0.0003939440693655754,-0.030820488929748535,TD3,sq_error,square_q,alight-rooster-56
73,73,0.00044110867779456934,0.07899741259285968,0.1,-0.00044110867779456934,-0.031292736530303955,TD3,sq_error,square_q,alight-rooster-56
74,74,0.00048817422136628876,0.07790533500217103,0.1,-0.00048817422136628876,-0.03173166513442993,TD3,sq_error,square_q,alight-rooster-56
75,75,0.03127119354487538,0.07683662953380269,-0.1,-0.03127119354487538,-0.03205913305282593,TD3,sq_error,square_q,alight-rooster-56
76,76,2.344942512571418e-05,-0.09515753935217702,-0.1,-2.344942512571418e-05,0.21697348356246948,TD3,sq_error,square_q,alight-rooster-56
77,77,0.00014705721715805643,-0.11212671501924806,-0.1,-0.00014705721715805643,0.02957978844642639,TD3,sq_error,square_q,alight-rooster-56
78,78,0.00032981362062916295,-0.11816077147670669,-0.1,-0.00032981362062916295,0.020711302757263184,TD3,sq_error,square_q,alight-rooster-56
79,79,0.0003587663487016286,-0.11894112849599064,-0.1,-0.0003587663487016286,0.017763972282409668,TD3,sq_error,square_q,alight-rooster-56
80,80,0.0003045231213777426,-0.1174505908604191,-0.1,-0.0003045231213777426,0.01785564422607422,TD3,sq_error,square_q,alight-rooster-56
81,81,0.00022658732061439887,-0.11505281769684331,-0.1,-0.00022658732061439887,0.019201427698135376,TD3,sq_error,square_q,alight-rooster-56
82,82,0.0001392475392100011,-0.11180031945372672,-0.1,-0.0001392475392100011,0.02016746997833252,TD3,sq_error,square_q,alight-rooster-56
