,global_step,rollout/ep_len_mean,rollout/ep_rew_mean,algorithm,reward_type,run
42,4271,99.3255844116211,-3.68857741355896,SAC,sq_error,sleek-capybara-49
43,4372,99.36363983154297,-3.6440796852111816,SAC,sq_error,sleek-capybara-49
44,4473,99.4000015258789,-3.598268747329712,SAC,sq_error,sleek-capybara-49
45,4574,99.43478393554688,-3.555501937866211,SAC,sq_error,sleek-capybara-49
46,4675,99.46808624267578,-3.527578115463257,SAC,sq_error,sleek-capybara-49
47,4776,99.5,-3.4923882484436035,SAC,sq_error,sleek-capybara-49
48,4877,99.53060913085938,-3.4527173042297363,SAC,sq_error,sleek-capybara-49
49,4978,99.55999755859375,-3.4141182899475098,SAC,sq_error,sleek-capybara-49
50,5079,99.5882339477539,-3.3888607025146484,SAC,sq_error,sleek-capybara-49
51,5180,99.61538696289062,-3.353003740310669,SAC,sq_error,sleek-capybara-49
52,5281,99.64151000976562,-3.313115119934082,SAC,sq_error,sleek-capybara-49
53,5382,99.66666412353516,-3.279294490814209,SAC,sq_error,sleek-capybara-49
54,5483,99.69091033935547,-3.245530843734741,SAC,sq_error,sleek-capybara-49
55,5584,99.71428680419922,-3.220170021057129,SAC,sq_error,sleek-capybara-49
56,5685,99.7368392944336,-3.1915342807769775,SAC,sq_error,sleek-capybara-49
57,5786,99.75862121582031,-3.1658647060394287,SAC,sq_error,sleek-capybara-49
58,5887,99.7796630859375,-3.142650842666626,SAC,sq_error,sleek-capybara-49
59,5988,99.80000305175781,-3.1131041049957275,SAC,sq_error,sleek-capybara-49
60,6089,99.81967163085938,-3.0839476585388184,SAC,sq_error,sleek-capybara-49
61,6190,99.83870697021484,-3.0635018348693848,SAC,sq_error,sleek-capybara-49
62,6291,99.85713958740234,-3.04241681098938,SAC,sq_error,sleek-capybara-49
63,6392,99.875,-3.0305745601654053,SAC,sq_error,sleek-capybara-49
64,6493,99.8923110961914,-3.009050130844116,SAC,sq_error,sleek-capybara-49
65,6594,99.90908813476562,-2.9864487648010254,SAC,sq_error,sleek-capybara-49
66,6695,99.92537689208984,-2.963663101196289,SAC,sq_error,sleek-capybara-49
67,6796,99.94117736816406,-2.9472639560699463,SAC,sq_error,sleek-capybara-49
68,6897,99.9565200805664,-2.9300763607025146,SAC,sq_error,sleek-capybara-49
69,6998,99.97142791748047,-2.918341875076294,SAC,sq_error,sleek-capybara-49
70,7099,99.98591613769531,-2.91042423248291,SAC,sq_error,sleek-capybara-49
71,7200,100.0,-2.8893046379089355,SAC,sq_error,sleek-capybara-49
72,7301,100.01370239257812,-2.878579616546631,SAC,sq_error,sleek-capybara-49
73,7402,100.02702331542969,-2.862726926803589,SAC,sq_error,sleek-capybara-49
74,7503,100.04000091552734,-2.8474998474121094,SAC,sq_error,sleek-capybara-49
75,7604,100.0526351928711,-2.8377740383148193,SAC,sq_error,sleek-capybara-49
76,7705,100.06493377685547,-2.830139398574829,SAC,sq_error,sleek-capybara-49
77,7806,100.07691955566406,-2.8133418560028076,SAC,sq_error,sleek-capybara-49
78,7907,100.08860778808594,-2.7974495887756348,SAC,sq_error,sleek-capybara-49
79,8008,100.0999984741211,-2.782479763031006,SAC,sq_error,sleek-capybara-49
80,8109,100.11111450195312,-2.7642316818237305,SAC,sq_error,sleek-capybara-49
81,8210,100.1219482421875,-2.7519309520721436,SAC,sq_error,sleek-capybara-49
82,8311,100.13253021240234,-2.746514320373535,SAC,sq_error,sleek-capybara-49
83,8412,100.14286041259766,-2.733963966369629,SAC,sq_error,sleek-capybara-49
84,8513,100.15293884277344,-2.7205255031585693,SAC,sq_error,sleek-capybara-49
85,8614,100.16278839111328,-2.705518960952759,SAC,sq_error,sleek-capybara-49
86,8715,100.17241668701172,-2.692451000213623,SAC,sq_error,sleek-capybara-49
87,8816,100.18181610107422,-2.680030345916748,SAC,sq_error,sleek-capybara-49
88,8917,100.19100952148438,-2.670417070388794,SAC,sq_error,sleek-capybara-49
89,9018,100.19999694824219,-2.660881996154785,SAC,sq_error,sleek-capybara-49
90,9119,100.20879364013672,-2.6481411457061768,SAC,sq_error,sleek-capybara-49
91,9220,100.21739196777344,-2.636211395263672,SAC,sq_error,sleek-capybara-49
92,9321,100.2258071899414,-2.6237692832946777,SAC,sq_error,sleek-capybara-49
93,9422,100.23403930664062,-2.6103789806365967,SAC,sq_error,sleek-capybara-49
94,9523,100.24210357666016,-2.60689377784729,SAC,sq_error,sleek-capybara-49
95,9624,100.25,-2.5960912704467773,SAC,sq_error,sleek-capybara-49
96,9725,100.25772857666016,-2.5844240188598633,SAC,sq_error,sleek-capybara-49
97,9826,100.26530456542969,-2.576253652572632,SAC,sq_error,sleek-capybara-49
98,9927,100.2727279663086,-2.568553924560547,SAC,sq_error,sleek-capybara-49
0,101,101.0,-3.061203956604004,TD3,sq_error,sleek-fire-48
1,202,101.0,-1.7548960447311401,TD3,sq_error,sleek-fire-48
2,303,101.0,-1.2401609420776367,TD3,sq_error,sleek-fire-48
3,404,101.0,-0.9761122465133667,TD3,sq_error,sleek-fire-48
4,505,101.0,-0.802308976650238,TD3,sq_error,sleek-fire-48
5,606,101.0,-0.6890408396720886,TD3,sq_error,sleek-fire-48
6,707,101.0,-0.6016585826873779,TD3,sq_error,sleek-fire-48
7,808,101.0,-0.5430101156234741,TD3,sq_error,sleek-fire-48
8,909,101.0,-0.5087686777114868,TD3,sq_error,sleek-fire-48
9,1010,101.0,-0.47193819284439087,TD3,sq_error,sleek-fire-48
10,1111,101.0,-0.447468101978302,TD3,sq_error,sleek-fire-48
11,1212,101.0,-0.43264007568359375,TD3,sq_error,sleek-fire-48
12,1313,101.0,-0.41609278321266174,TD3,sq_error,sleek-fire-48
13,1414,101.0,-0.4006860852241516,TD3,sq_error,sleek-fire-48
14,1515,101.0,-0.38253840804100037,TD3,sq_error,sleek-fire-48
15,1616,101.0,-0.3717576265335083,TD3,sq_error,sleek-fire-48
16,1717,101.0,-0.36013007164001465,TD3,sq_error,sleek-fire-48
17,1818,101.0,-0.3432970643043518,TD3,sq_error,sleek-fire-48
18,1919,101.0,-0.328063040971756,TD3,sq_error,sleek-fire-48
19,2020,101.0,-0.3124164640903473,TD3,sq_error,sleek-fire-48
20,2121,101.0,-0.29821228981018066,TD3,sq_error,sleek-fire-48
21,2222,101.0,-0.2864813208580017,TD3,sq_error,sleek-fire-48
22,2323,101.0,-0.27685821056365967,TD3,sq_error,sleek-fire-48
23,2424,101.0,-0.26700422167778015,TD3,sq_error,sleek-fire-48
24,2525,101.0,-0.25840437412261963,TD3,sq_error,sleek-fire-48
25,2626,101.0,-0.24953396618366241,TD3,sq_error,sleek-fire-48
26,2727,101.0,-0.24360322952270508,TD3,sq_error,sleek-fire-48
27,2828,101.0,-0.23726867139339447,TD3,sq_error,sleek-fire-48
28,2929,101.0,-0.23051989078521729,TD3,sq_error,sleek-fire-48
29,3030,101.0,-0.22525262832641602,TD3,sq_error,sleek-fire-48
30,3131,101.0,-0.22001922130584717,TD3,sq_error,sleek-fire-48
31,3232,101.0,-0.21539703011512756,TD3,sq_error,sleek-fire-48
32,3333,101.0,-0.21079491078853607,TD3,sq_error,sleek-fire-48
33,3434,101.0,-0.21056418120861053,TD3,sq_error,sleek-fire-48
34,3535,101.0,-0.20861531794071198,TD3,sq_error,sleek-fire-48
35,3636,101.0,-0.20647992193698883,TD3,sq_error,sleek-fire-48
36,3737,101.0,-0.20292827486991882,TD3,sq_error,sleek-fire-48
37,3838,101.0,-0.20102784037590027,TD3,sq_error,sleek-fire-48
38,3939,101.0,-0.20179705321788788,TD3,sq_error,sleek-fire-48
39,4040,101.0,-0.20175990462303162,TD3,sq_error,sleek-fire-48
40,4141,101.0,-0.2008461207151413,TD3,sq_error,sleek-fire-48
41,4242,101.0,-0.20002461969852448,TD3,sq_error,sleek-fire-48
42,4343,101.0,-0.19907188415527344,TD3,sq_error,sleek-fire-48
43,4444,101.0,-0.1982659548521042,TD3,sq_error,sleek-fire-48
44,4545,101.0,-0.2007027268409729,TD3,sq_error,sleek-fire-48
45,4646,101.0,-0.1996898502111435,TD3,sq_error,sleek-fire-48
46,4747,101.0,-0.19937372207641602,TD3,sq_error,sleek-fire-48
47,4848,101.0,-0.19970974326133728,TD3,sq_error,sleek-fire-48
48,4949,101.0,-0.2009272277355194,TD3,sq_error,sleek-fire-48
49,5050,101.0,-0.2013322412967682,TD3,sq_error,sleek-fire-48
50,5151,101.0,-0.2028511017560959,TD3,sq_error,sleek-fire-48
51,5252,101.0,-0.20403355360031128,TD3,sq_error,sleek-fire-48
52,5353,101.0,-0.20642539858818054,TD3,sq_error,sleek-fire-48
53,5454,101.0,-0.20832528173923492,TD3,sq_error,sleek-fire-48
54,5555,101.0,-0.21341124176979065,TD3,sq_error,sleek-fire-48
55,5656,101.0,-0.2181481122970581,TD3,sq_error,sleek-fire-48
56,5757,101.0,-0.21576184034347534,TD3,sq_error,sleek-fire-48
57,5858,101.0,-0.21883507072925568,TD3,sq_error,sleek-fire-48
58,5959,101.0,-0.2283962368965149,TD3,sq_error,sleek-fire-48
59,6060,101.0,-0.22908982634544373,TD3,sq_error,sleek-fire-48
60,6161,101.0,-0.2376469522714615,TD3,sq_error,sleek-fire-48
61,6262,101.0,-0.24425598978996277,TD3,sq_error,sleek-fire-48
62,6363,101.0,-0.2444818913936615,TD3,sq_error,sleek-fire-48
63,6464,101.0,-0.24158233404159546,TD3,sq_error,sleek-fire-48
64,6565,101.0,-0.24062032997608185,TD3,sq_error,sleek-fire-48
65,6666,101.0,-0.2383480817079544,TD3,sq_error,sleek-fire-48
66,6767,101.0,-0.23685812950134277,TD3,sq_error,sleek-fire-48
67,6868,101.0,-0.23744842410087585,TD3,sq_error,sleek-fire-48
68,6969,101.0,-0.23542971909046173,TD3,sq_error,sleek-fire-48
69,7070,101.0,-0.23322473466396332,TD3,sq_error,sleek-fire-48
70,7171,101.0,-0.23155230283737183,TD3,sq_error,sleek-fire-48
71,7272,101.0,-0.23014786839485168,TD3,sq_error,sleek-fire-48
72,7373,101.0,-0.2293114811182022,TD3,sq_error,sleek-fire-48
73,7474,101.0,-0.2278478443622589,TD3,sq_error,sleek-fire-48
74,7575,101.0,-0.2261180728673935,TD3,sq_error,sleek-fire-48
75,7676,101.0,-0.2251620590686798,TD3,sq_error,sleek-fire-48
76,7777,101.0,-0.22438067197799683,TD3,sq_error,sleek-fire-48
77,7878,101.0,-0.22344733774662018,TD3,sq_error,sleek-fire-48
78,7979,101.0,-0.22244766354560852,TD3,sq_error,sleek-fire-48
79,8080,101.0,-0.22083337604999542,TD3,sq_error,sleek-fire-48
80,8181,101.0,-0.21996571123600006,TD3,sq_error,sleek-fire-48
81,8282,101.0,-0.21987788379192352,TD3,sq_error,sleek-fire-48
82,8383,101.0,-0.21903128921985626,TD3,sq_error,sleek-fire-48
83,8484,101.0,-0.21752476692199707,TD3,sq_error,sleek-fire-48
84,8585,101.0,-0.2161855697631836,TD3,sq_error,sleek-fire-48
85,8686,101.0,-0.21509873867034912,TD3,sq_error,sleek-fire-48
86,8787,101.0,-0.21346093714237213,TD3,sq_error,sleek-fire-48
87,8888,101.0,-0.21203851699829102,TD3,sq_error,sleek-fire-48
88,8989,101.0,-0.2121986448764801,TD3,sq_error,sleek-fire-48
89,9090,101.0,-0.21253499388694763,TD3,sq_error,sleek-fire-48
90,9191,101.0,-0.21168763935565948,TD3,sq_error,sleek-fire-48
91,9292,101.0,-0.21036501228809357,TD3,sq_error,sleek-fire-48
92,9393,101.0,-0.20913159847259521,TD3,sq_error,sleek-fire-48
93,9494,101.0,-0.20814232528209686,TD3,sq_error,sleek-fire-48
94,9595,101.0,-0.20649152994155884,TD3,sq_error,sleek-fire-48
95,9696,101.0,-0.20703242719173431,TD3,sq_error,sleek-fire-48
96,9797,101.0,-0.20559754967689514,TD3,sq_error,sleek-fire-48
97,9898,101.0,-0.20441854000091553,TD3,sq_error,sleek-fire-48
98,9999,101.0,-0.20358030498027802,TD3,sq_error,sleek-fire-48
99,10100,101.0,-0.20276765525341034,TD3,sq_error,sleek-fire-48
0,1,1.0,-37.0051443166928,DSAC,sq_error,dry-pond-47
1,4,3.0,-42.19335470070138,DSAC,sq_error,dry-pond-47
2,7,3.0,-47.15046694958172,DSAC,sq_error,dry-pond-47
3,9,2.0,-44.778180525913875,DSAC,sq_error,dry-pond-47
4,10,1.0,-37.44672605170607,DSAC,sq_error,dry-pond-47
5,11,1.0,-40.62341195653871,DSAC,sq_error,dry-pond-47
6,13,2.0,-48.78291269905593,DSAC,sq_error,dry-pond-47
7,15,2.0,-67.44670461475502,DSAC,sq_error,dry-pond-47
8,16,1.0,-44.11922404636094,DSAC,sq_error,dry-pond-47
9,18,2.0,-30.03321618542662,DSAC,sq_error,dry-pond-47
10,26,8.0,-90.8068660850845,DSAC,sq_error,dry-pond-47
11,30,4.0,-22.08861253849211,DSAC,sq_error,dry-pond-47
12,31,1.0,-41.714190072157194,DSAC,sq_error,dry-pond-47
13,34,3.0,-39.65978180033359,DSAC,sq_error,dry-pond-47
14,37,3.0,-22.20914834291147,DSAC,sq_error,dry-pond-47
15,39,2.0,-51.79967417444285,DSAC,sq_error,dry-pond-47
16,40,1.0,-44.45736386606555,DSAC,sq_error,dry-pond-47
17,48,8.0,-100.5694379934344,DSAC,sq_error,dry-pond-47
18,50,2.0,-64.47279146572004,DSAC,sq_error,dry-pond-47
19,55,5.0,-57.87362288911725,DSAC,sq_error,dry-pond-47
20,56,1.0,-28.637321961779875,DSAC,sq_error,dry-pond-47
21,57,1.0,-38.18794099368395,DSAC,sq_error,dry-pond-47
22,58,1.0,-37.200315222638515,DSAC,sq_error,dry-pond-47
23,59,1.0,-37.47325707930022,DSAC,sq_error,dry-pond-47
24,66,7.0,-21.094316788715858,DSAC,sq_error,dry-pond-47
25,67,1.0,-27.071299402288172,DSAC,sq_error,dry-pond-47
26,68,1.0,-38.8846013391234,DSAC,sq_error,dry-pond-47
27,69,1.0,-41.112519937795746,DSAC,sq_error,dry-pond-47
28,82,13.0,-32.4085878610505,DSAC,sq_error,dry-pond-47
29,86,4.0,-55.58464884004194,DSAC,sq_error,dry-pond-47
30,87,1.0,-41.35373479679173,DSAC,sq_error,dry-pond-47
31,91,4.0,-32.16695373149189,DSAC,sq_error,dry-pond-47
32,98,7.0,-95.59523347515297,DSAC,sq_error,dry-pond-47
33,99,1.0,-27.68914000154891,DSAC,sq_error,dry-pond-47
34,105,6.0,-21.953059626780867,DSAC,sq_error,dry-pond-47
35,107,2.0,-30.982728763222376,DSAC,sq_error,dry-pond-47
36,108,1.0,-44.39938383004624,DSAC,sq_error,dry-pond-47
37,118,10.0,-57.61643034782772,DSAC,sq_error,dry-pond-47
38,121,3.0,-43.703498618313766,DSAC,sq_error,dry-pond-47
39,122,1.0,-37.923854427717245,DSAC,sq_error,dry-pond-47
40,124,2.0,-78.14479319396426,DSAC,sq_error,dry-pond-47
41,125,1.0,-43.28790110889303,DSAC,sq_error,dry-pond-47
42,126,1.0,-41.99204526806689,DSAC,sq_error,dry-pond-47
43,127,1.0,-42.88518068263139,DSAC,sq_error,dry-pond-47
44,128,1.0,-38.30539752621113,DSAC,sq_error,dry-pond-47
45,129,1.0,-31.64796784113842,DSAC,sq_error,dry-pond-47
46,131,2.0,-42.713487503167144,DSAC,sq_error,dry-pond-47
47,134,3.0,-58.62666385905592,DSAC,sq_error,dry-pond-47
48,139,5.0,-57.974643904958945,DSAC,sq_error,dry-pond-47
49,140,1.0,-27.30915645964707,DSAC,sq_error,dry-pond-47
50,141,1.0,-28.995096162321314,DSAC,sq_error,dry-pond-47
51,142,1.0,-26.79830990638526,DSAC,sq_error,dry-pond-47
52,148,6.0,-44.8001369507369,DSAC,sq_error,dry-pond-47
53,157,9.0,-30.691167702283238,DSAC,sq_error,dry-pond-47
54,159,2.0,-37.74425830330231,DSAC,sq_error,dry-pond-47
55,164,5.0,-42.66403863212981,DSAC,sq_error,dry-pond-47
56,166,2.0,-52.00448698323195,DSAC,sq_error,dry-pond-47
57,169,3.0,-87.12027274443112,DSAC,sq_error,dry-pond-47
58,172,3.0,-93.91338071524594,DSAC,sq_error,dry-pond-47
59,174,2.0,-24.35035124042437,DSAC,sq_error,dry-pond-47
60,176,2.0,-53.242552413422175,DSAC,sq_error,dry-pond-47
61,179,3.0,-106.67651580376695,DSAC,sq_error,dry-pond-47
62,180,1.0,-39.35523266712036,DSAC,sq_error,dry-pond-47
63,181,1.0,-32.54627880294358,DSAC,sq_error,dry-pond-47
64,182,1.0,-39.731483474118,DSAC,sq_error,dry-pond-47
65,183,1.0,-37.037393391450095,DSAC,sq_error,dry-pond-47
66,185,2.0,-74.12021612339429,DSAC,sq_error,dry-pond-47
67,187,2.0,-47.45558160431429,DSAC,sq_error,dry-pond-47
68,189,2.0,-64.54547277434266,DSAC,sq_error,dry-pond-47
69,190,1.0,-28.24720051563805,DSAC,sq_error,dry-pond-47
70,197,7.0,-61.97672502861579,DSAC,sq_error,dry-pond-47
71,198,1.0,-27.64883147589554,DSAC,sq_error,dry-pond-47
72,199,1.0,-24.3546963860728,DSAC,sq_error,dry-pond-47
73,202,3.0,-57.40314676449632,DSAC,sq_error,dry-pond-47
74,204,2.0,-48.3866318883264,DSAC,sq_error,dry-pond-47
75,205,1.0,-28.77699281067076,DSAC,sq_error,dry-pond-47
76,208,3.0,-96.72005270870888,DSAC,sq_error,dry-pond-47
77,209,1.0,-31.636665598493668,DSAC,sq_error,dry-pond-47
78,227,18.0,-54.818422054581966,DSAC,sq_error,dry-pond-47
79,229,2.0,-68.46836949096726,DSAC,sq_error,dry-pond-47
80,234,5.0,-75.45745439889818,DSAC,sq_error,dry-pond-47
81,236,2.0,-40.73392291246079,DSAC,sq_error,dry-pond-47
82,237,1.0,-39.25089834881047,DSAC,sq_error,dry-pond-47
83,239,2.0,-43.63656899934593,DSAC,sq_error,dry-pond-47
84,240,1.0,-43.173349648050724,DSAC,sq_error,dry-pond-47
85,242,2.0,-62.13550591136977,DSAC,sq_error,dry-pond-47
86,249,7.0,-62.067459977925665,DSAC,sq_error,dry-pond-47
87,253,4.0,-81.46416316385994,DSAC,sq_error,dry-pond-47
88,254,1.0,-32.79041702814109,DSAC,sq_error,dry-pond-47
89,255,1.0,-26.412069598871547,DSAC,sq_error,dry-pond-47
90,260,5.0,-21.48495216948487,DSAC,sq_error,dry-pond-47
91,262,2.0,-42.47197126242556,DSAC,sq_error,dry-pond-47
92,266,4.0,-35.86919886471062,DSAC,sq_error,dry-pond-47
93,273,7.0,-48.98200902154766,DSAC,sq_error,dry-pond-47
94,293,20.0,-33.91636967410423,DSAC,sq_error,dry-pond-47
95,359,66.0,-19.749775557753555,DSAC,sq_error,dry-pond-47
96,369,10.0,-20.47631073688388,DSAC,sq_error,dry-pond-47
97,470,101.0,-4.188334098197424,DSAC,sq_error,dry-pond-47
98,571,101.0,-3.5694859944358894,DSAC,sq_error,dry-pond-47
99,590,19.0,-36.83274419685135,DSAC,sq_error,dry-pond-47
100,691,101.0,-3.5110438250930724,DSAC,sq_error,dry-pond-47
101,769,78.0,-40.70718656864438,DSAC,sq_error,dry-pond-47
102,870,101.0,-2.9831407314885583,DSAC,sq_error,dry-pond-47
103,971,101.0,-3.68083762405724,DSAC,sq_error,dry-pond-47
104,1072,101.0,-2.9555783034990744,DSAC,sq_error,dry-pond-47
105,1173,101.0,-3.32928997137226,DSAC,sq_error,dry-pond-47
106,1274,101.0,-3.1847607017472894,DSAC,sq_error,dry-pond-47
107,1375,101.0,-3.2752145128250123,DSAC,sq_error,dry-pond-47
108,1476,101.0,-2.7609586123477237,DSAC,sq_error,dry-pond-47
109,1577,101.0,-3.3403997193910024,DSAC,sq_error,dry-pond-47
110,1678,101.0,-3.3804819249753106,DSAC,sq_error,dry-pond-47
111,1779,101.0,-2.8356348304160295,DSAC,sq_error,dry-pond-47
112,1880,101.0,-2.6720990439791974,DSAC,sq_error,dry-pond-47
113,1981,101.0,-3.0290504260337974,DSAC,sq_error,dry-pond-47
114,2082,101.0,-2.6916467760677008,DSAC,sq_error,dry-pond-47
115,2183,101.0,-2.986793797182853,DSAC,sq_error,dry-pond-47
116,2284,101.0,-2.534495051734959,DSAC,sq_error,dry-pond-47
117,2385,101.0,-2.8232391089302746,DSAC,sq_error,dry-pond-47
118,2486,101.0,-2.8060140712926906,DSAC,sq_error,dry-pond-47
119,2587,101.0,-3.285625666625902,DSAC,sq_error,dry-pond-47
120,2688,101.0,-2.7669363961836426,DSAC,sq_error,dry-pond-47
121,2727,39.0,-17.651514549487473,DSAC,sq_error,dry-pond-47
122,2828,101.0,-2.642466465175356,DSAC,sq_error,dry-pond-47
123,2929,101.0,-3.000370839779067,DSAC,sq_error,dry-pond-47
124,3030,101.0,-3.0184730728358904,DSAC,sq_error,dry-pond-47
125,3131,101.0,-2.9475911527146845,DSAC,sq_error,dry-pond-47
126,3232,101.0,-1.6659541230255763,DSAC,sq_error,dry-pond-47
127,3333,101.0,-3.1746295179506996,DSAC,sq_error,dry-pond-47
128,3434,101.0,-2.183251294070066,DSAC,sq_error,dry-pond-47
129,3535,101.0,-1.7632640353971858,DSAC,sq_error,dry-pond-47
130,3636,101.0,-2.651738767453817,DSAC,sq_error,dry-pond-47
131,3737,101.0,-2.051311465981271,DSAC,sq_error,dry-pond-47
132,3838,101.0,-2.535157685212125,DSAC,sq_error,dry-pond-47
133,3939,101.0,-2.698081329325828,DSAC,sq_error,dry-pond-47
134,4040,101.0,-2.473432192560069,DSAC,sq_error,dry-pond-47
135,4141,101.0,-2.457706599200141,DSAC,sq_error,dry-pond-47
136,4242,101.0,-2.112646775918574,DSAC,sq_error,dry-pond-47
137,4343,101.0,-2.1502957684545154,DSAC,sq_error,dry-pond-47
138,4444,101.0,-1.9380627760317823,DSAC,sq_error,dry-pond-47
139,4545,101.0,-2.147669415105996,DSAC,sq_error,dry-pond-47
140,4646,101.0,-2.034014372257832,DSAC,sq_error,dry-pond-47
141,4747,101.0,-1.8337122868512674,DSAC,sq_error,dry-pond-47
142,4848,101.0,-1.7146330575846302,DSAC,sq_error,dry-pond-47
143,4949,101.0,-1.828258452499333,DSAC,sq_error,dry-pond-47
144,5050,101.0,-2.317265053952126,DSAC,sq_error,dry-pond-47
145,5151,101.0,-1.8309343927364665,DSAC,sq_error,dry-pond-47
146,5252,101.0,-2.4839102600491625,DSAC,sq_error,dry-pond-47
147,5353,101.0,-2.098407000911251,DSAC,sq_error,dry-pond-47
148,5454,101.0,-1.5640337608452757,DSAC,sq_error,dry-pond-47
149,5555,101.0,-1.7489094161907444,DSAC,sq_error,dry-pond-47
150,5656,101.0,-1.8930245781203234,DSAC,sq_error,dry-pond-47
151,5757,101.0,-1.6263859472112092,DSAC,sq_error,dry-pond-47
152,5858,101.0,-1.699951577766066,DSAC,sq_error,dry-pond-47
153,5959,101.0,-1.4862351860852172,DSAC,sq_error,dry-pond-47
154,6060,101.0,-1.5821796108424508,DSAC,sq_error,dry-pond-47
155,6161,101.0,-2.3234040825986986,DSAC,sq_error,dry-pond-47
156,6262,101.0,-1.631739616520106,DSAC,sq_error,dry-pond-47
157,6363,101.0,-1.2252767083944707,DSAC,sq_error,dry-pond-47
158,6464,101.0,-1.522461180327389,DSAC,sq_error,dry-pond-47
159,6565,101.0,-2.127053382837235,DSAC,sq_error,dry-pond-47
160,6666,101.0,-1.243513732892372,DSAC,sq_error,dry-pond-47
161,6767,101.0,-1.2529784746970691,DSAC,sq_error,dry-pond-47
162,6868,101.0,-0.8076843969925467,DSAC,sq_error,dry-pond-47
163,6969,101.0,-1.2003868670696762,DSAC,sq_error,dry-pond-47
164,7070,101.0,-0.9649768766477345,DSAC,sq_error,dry-pond-47
165,7171,101.0,-0.8935400287114781,DSAC,sq_error,dry-pond-47
166,7272,101.0,-1.3816826773358355,DSAC,sq_error,dry-pond-47
167,7373,101.0,-0.8217547296982352,DSAC,sq_error,dry-pond-47
168,7474,101.0,-1.1247241944740534,DSAC,sq_error,dry-pond-47
169,7575,101.0,-0.9816217853308307,DSAC,sq_error,dry-pond-47
170,7676,101.0,-0.965393772749562,DSAC,sq_error,dry-pond-47
171,7777,101.0,-0.8154739303945259,DSAC,sq_error,dry-pond-47
172,7878,101.0,-1.3954943772561101,DSAC,sq_error,dry-pond-47
173,7979,101.0,-0.9199849952558047,DSAC,sq_error,dry-pond-47
174,8080,101.0,-0.7194090470451493,DSAC,sq_error,dry-pond-47
175,8181,101.0,-0.9863470954248569,DSAC,sq_error,dry-pond-47
176,8282,101.0,-0.7256169168652068,DSAC,sq_error,dry-pond-47
177,8383,101.0,-0.6011616037385354,DSAC,sq_error,dry-pond-47
178,8484,101.0,-0.902510696004294,DSAC,sq_error,dry-pond-47
179,8585,101.0,-1.217407116984093,DSAC,sq_error,dry-pond-47
180,8686,101.0,-0.779570997101801,DSAC,sq_error,dry-pond-47
181,8787,101.0,-0.7134572459583451,DSAC,sq_error,dry-pond-47
182,8888,101.0,-0.9337575723638907,DSAC,sq_error,dry-pond-47
183,8989,101.0,-1.111466130297445,DSAC,sq_error,dry-pond-47
184,9090,101.0,-0.5560416236283141,DSAC,sq_error,dry-pond-47
185,9191,101.0,-1.0488344020329543,DSAC,sq_error,dry-pond-47
186,9292,101.0,-0.8699518303473116,DSAC,sq_error,dry-pond-47
187,9393,101.0,-1.113204752586747,DSAC,sq_error,dry-pond-47
188,9494,101.0,-1.169791512611867,DSAC,sq_error,dry-pond-47
189,9595,101.0,-1.0272181756744705,DSAC,sq_error,dry-pond-47
190,9696,101.0,-1.2096899529356497,DSAC,sq_error,dry-pond-47
191,9797,101.0,-0.8453617555200377,DSAC,sq_error,dry-pond-47
192,9898,101.0,-0.7886389790219424,DSAC,sq_error,dry-pond-47
193,9999,101.0,-1.0681355193640265,DSAC,sq_error,dry-pond-47
194,10100,101.0,-0.9057385810812955,DSAC,sq_error,dry-pond-47
0,101,101.0,-4.424051761627197,SAC,sq_error,peachy-dew-46
1,119,59.5,-20.76410484313965,SAC,sq_error,peachy-dew-46
2,220,73.33333587646484,-15.11282730102539,SAC,sq_error,peachy-dew-46
3,321,80.25,-12.10083293914795,SAC,sq_error,peachy-dew-46
4,338,67.5999984741211,-13.43537712097168,SAC,sq_error,peachy-dew-46
5,439,73.16666412353516,-11.744712829589844,SAC,sq_error,peachy-dew-46
6,540,77.14286041259766,-10.549980163574219,SAC,sq_error,peachy-dew-46
7,641,80.125,-9.38361930847168,SAC,sq_error,peachy-dew-46
8,742,82.44444274902344,-8.534236907958984,SAC,sq_error,peachy-dew-46
9,843,84.30000305175781,-7.8950514793396,SAC,sq_error,peachy-dew-46
10,944,85.81818389892578,-7.351073741912842,SAC,sq_error,peachy-dew-46
11,1045,87.08333587646484,-6.932986736297607,SAC,sq_error,peachy-dew-46
12,1146,88.15384674072266,-6.541934490203857,SAC,sq_error,peachy-dew-46
13,1247,89.07142639160156,-6.19885778427124,SAC,sq_error,peachy-dew-46
14,1348,89.86666870117188,-5.916445255279541,SAC,sq_error,peachy-dew-46
15,1449,90.5625,-5.64973783493042,SAC,sq_error,peachy-dew-46
16,1550,91.17646789550781,-5.429705619812012,SAC,sq_error,peachy-dew-46
17,1651,91.72222137451172,-5.235694885253906,SAC,sq_error,peachy-dew-46
18,1752,92.21052551269531,-5.050782203674316,SAC,sq_error,peachy-dew-46
19,1853,92.6500015258789,-4.899073123931885,SAC,sq_error,peachy-dew-46
20,1954,93.04762268066406,-4.774049758911133,SAC,sq_error,peachy-dew-46
21,2055,93.40908813476562,-4.668148040771484,SAC,sq_error,peachy-dew-46
22,2156,93.73912811279297,-4.541419506072998,SAC,sq_error,peachy-dew-46
23,2257,94.04166412353516,-4.411757946014404,SAC,sq_error,peachy-dew-46
