,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,observation,run
19,19,0.004742671226261121,-0.01008852949404639,0.05877852522924725,-0.004742671226261121,0.004235893487930298,TD3,sq_error,state + error,chocolate-cloud-466
20,20,0.00333058576739583,-0.009535859984468376,0.048175367410171484,-0.00333058576739583,0.003865182399749756,TD3,sq_error,state + error,chocolate-cloud-466
21,21,0.0020839881302123523,-0.008838263567190835,0.036812455268467735,-0.0020839881302123523,0.003567129373550415,TD3,sq_error,state + error,chocolate-cloud-466
22,22,0.0010905636195261525,-0.008154693990416823,0.024868988716485397,-0.0010905636195261525,0.003453493118286133,TD3,sq_error,state + error,chocolate-cloud-466
23,23,0.00040424168589847567,-0.007572439148346155,0.012533323356430322,-0.00040424168589847567,0.0034539103507995605,TD3,sq_error,state + error,chocolate-cloud-466
24,24,5.0928554410431e-05,-0.0071364244836214785,-7.6571373978539e-17,-5.0928554410431e-05,0.0035279393196105957,TD3,sq_error,state + error,chocolate-cloud-466
25,25,3.208384372774382e-05,-0.006869063146328645,-0.012533323356430563,-3.208384372774382e-05,0.0036561787128448486,TD3,sq_error,state + error,chocolate-cloud-466
26,26,0.0003271293506083099,-0.006782271197590404,-0.024868988716485588,-0.0003271293506083099,0.0038323402404785156,TD3,sq_error,state + error,chocolate-cloud-466
27,27,0.0008965074363731925,-0.00687072124431373,-0.036812455268467915,-0.0008965074363731925,0.004038095474243164,TD3,sq_error,state + error,chocolate-cloud-466
28,28,0.0016858519372420664,-0.007116240078455678,-0.04817536741017166,-0.0016858519372420664,0.004257559776306152,TD3,sq_error,state + error,chocolate-cloud-466
29,29,0.0026303819292435304,-0.007491276041525014,-0.058778525229247404,-0.0026303819292435304,0.004476577043533325,TD3,sq_error,state + error,chocolate-cloud-466
30,30,0.0036594853985670154,-0.007961029943010896,-0.06845471059286899,-0.0036594853985670154,0.004681318998336792,TD3,sq_error,state + error,chocolate-cloud-466
31,31,0.004702000968238076,-0.008480186265744389,-0.07705132427757905,-0.004702000968238076,0.00485074520111084,TD3,sq_error,state + error,chocolate-cloud-466
32,32,0.005687965660056903,-0.009014189672284942,-0.08443279255020163,-0.005687965660056903,0.0049915611743927,TD3,sq_error,state + error,chocolate-cloud-466
33,33,0.0065562244806615716,-0.009512189127081289,-0.09048270524660205,-0.0065562244806615716,0.005072414875030518,TD3,sq_error,state + error,chocolate-cloud-466
34,34,0.007260474143802873,-0.009897235708299779,-0.09510565162951541,-0.007260474143802873,0.005043208599090576,TD3,sq_error,state + error,chocolate-cloud-466
35,35,0.007763524908241936,-0.010117857932419455,-0.09822872507286891,-0.007763524908241936,0.004922091960906982,TD3,sq_error,state + error,chocolate-cloud-466
36,36,0.008026882698357534,-0.010209800925706827,-0.09980267284282718,-0.008026882698357534,0.0048215389251708984,TD3,sq_error,state + error,chocolate-cloud-466
37,37,0.008023408663104343,-0.01022919092376616,-0.09980267284282714,-0.008023408663104343,0.004775524139404297,TD3,sq_error,state + error,chocolate-cloud-466
38,38,0.007747845384339501,-0.010206879009862974,-0.09822872507286884,-0.007747845384339501,0.004757106304168701,TD3,sq_error,state + error,chocolate-cloud-466
39,39,0.007217087478569059,-0.010152208623542575,-0.09510565162951531,-0.007217087478569059,0.004740476608276367,TD3,sq_error,state + error,chocolate-cloud-466
40,40,0.006468465559336076,-0.010055933837225545,-0.09048270524660189,-0.006468465559336076,0.0046999454498291016,TD3,sq_error,state + error,chocolate-cloud-466
41,41,0.005559015953895639,-0.009873983856019394,-0.08443279255020146,-0.005559015953895639,0.00458216667175293,TD3,sq_error,state + error,chocolate-cloud-466
42,42,0.004554177050661158,-0.009566681204794137,-0.07705132427757891,-0.004554177050661158,0.004382908344268799,TD3,sq_error,state + error,chocolate-cloud-466
43,43,0.0035193305335915795,-0.00913076489139361,-0.06845471059286883,-0.0035193305335915795,0.004144757986068726,TD3,sq_error,state + error,chocolate-cloud-466
44,44,0.0025158470281365698,-0.008620305283394305,-0.05877852522924734,-0.0025158470281365698,0.0039483606815338135,TD3,sq_error,state + error,chocolate-cloud-466
45,45,0.0016059746816584938,-0.00810075347992278,-0.048175367410171616,-0.0016059746816584938,0.003820478916168213,TD3,sq_error,state + error,chocolate-cloud-466
46,46,0.0008523842822518053,-0.007616834325391406,-0.036812455268467874,-0.0008523842822518053,0.0037449300289154053,TD3,sq_error,state + error,chocolate-cloud-466
47,47,0.00031207023562428924,-0.007203478941098746,-0.024868988716485622,-0.00031207023562428924,0.0037181973457336426,TD3,sq_error,state + error,chocolate-cloud-466
48,48,3.18707783994406e-05,-0.006887902344722074,-0.012533323356430643,-3.18707783994406e-05,0.0037384629249572754,TD3,sq_error,state + error,chocolate-cloud-466
49,49,4.490127061189302e-05,-0.006700841037653089,-2.0212861992297212e-16,-4.490127061189302e-05,0.0038191676139831543,TD3,sq_error,state + error,chocolate-cloud-466
50,50,0.0003685030091190074,-0.006663108841220724,0.012533323356430155,-0.0003685030091190074,0.003955364227294922,TD3,sq_error,state + error,chocolate-cloud-466
51,51,0.0010020493213415158,-0.006786173916828174,0.024868988716485144,-0.0010020493213415158,0.0041411519050598145,TD3,sq_error,state + error,chocolate-cloud-466
52,52,0.0019258305612766687,-0.007071830771944238,0.03681245526846741,-0.0019258305612766687,0.004368245601654053,TD3,sq_error,state + error,chocolate-cloud-466
53,53,0.0031010723549755913,-0.007511905417429204,0.0481753674101711,-0.0031010723549755913,0.00462573766708374,TD3,sq_error,state + error,chocolate-cloud-466
54,54,0.004470889381955052,-0.00808618431139986,0.05877852522924686,-0.004470889381955052,0.0048972368240356445,TD3,sq_error,state + error,chocolate-cloud-466
55,55,0.005962048871783453,-0.008759594246218447,0.06845471059286855,-0.005962048871783453,0.005159109830856323,TD3,sq_error,state + error,chocolate-cloud-466
56,56,0.007486901991528418,-0.009475561668515738,0.0770513242775786,-0.007486901991528418,0.005374044179916382,TD3,sq_error,state + error,chocolate-cloud-466
57,57,0.008924284763619648,-0.010035640080067673,0.0844327925502012,-0.008924284763619648,0.0053234100341796875,TD3,sq_error,state + error,chocolate-cloud-466
58,58,0.010159844869223531,-0.01031335057515918,0.09048270524660168,-0.010159844869223531,0.005066901445388794,TD3,sq_error,state + error,chocolate-cloud-466
59,59,0.011153039278779166,-0.010502299201751195,0.09510565162951513,-0.011153039278779166,0.005038261413574219,TD3,sq_error,state + error,chocolate-cloud-466
60,60,0.011853550616345505,-0.010645287512070493,0.09822872507286873,-0.011853550616345505,0.005054950714111328,TD3,sq_error,state + error,chocolate-cloud-466
61,61,0.012218251622255595,-0.010733527662960101,0.09980267284282712,-0.012218251622255595,0.005049377679824829,TD3,sq_error,state + error,chocolate-cloud-466
62,62,0.012225592986986954,-0.01076673064198389,0.0998026728428272,-0.012225592986986954,0.005030900239944458,TD3,sq_error,state + error,chocolate-cloud-466
63,63,0.011875546615373704,-0.010746256530128747,0.09822872507286903,-0.011875546615373704,0.005000710487365723,TD3,sq_error,state + error,chocolate-cloud-466
64,64,0.011189133055779229,-0.010673046867767958,0.09510565162951565,-0.011189133055779229,0.004957437515258789,TD3,sq_error,state + error,chocolate-cloud-466
65,65,0.010207617395842515,-0.010550048827720034,0.09048270524660239,-0.010207617395842515,0.004903256893157959,TD3,sq_error,state + error,chocolate-cloud-466
66,66,0.008988144582950885,-0.010373033130242808,0.08443279255020199,-0.008988144582950885,0.0048274993896484375,TD3,sq_error,state + error,chocolate-cloud-466
67,67,0.007606255629587397,-0.010162525709606532,0.07705132427757955,-0.007606255629587397,0.004764556884765625,TD3,sq_error,state + error,chocolate-cloud-466
68,68,0.006150099522158286,-0.00996785964145952,0.06845471059286962,-0.006150099522158286,0.004760324954986572,TD3,sq_error,state + error,chocolate-cloud-466
69,69,0.004682826932498037,-0.00965265868932825,0.0587785252292482,-0.004682826932498037,0.0045548975467681885,TD3,sq_error,state + error,chocolate-cloud-466
70,70,0.0032804747271320146,-0.009100061240619869,0.04817536741017256,-0.0032804747271320146,0.004146486520767212,TD3,sq_error,state + error,chocolate-cloud-466
71,71,0.0020469753160326015,-0.008431056045669804,0.036812455268468956,-0.0020469753160326015,0.00385323166847229,TD3,sq_error,state + error,chocolate-cloud-466
72,72,0.0010663103247739803,-0.007785418716109235,0.024868988716486753,-0.0010663103247739803,0.003725588321685791,TD3,sq_error,state + error,chocolate-cloud-466
73,73,0.0003910724386123062,-0.007242228181067888,0.0125333233564318,-0.0003910724386123062,0.003705233335494995,TD3,sq_error,state + error,chocolate-cloud-466
74,74,4.6767300711105256e-05,-0.006838662201855368,1.457824875494621e-15,-4.6767300711105256e-05,0.0037505030632019043,TD3,sq_error,state + error,chocolate-cloud-466
75,75,3.516253235198995e-05,-0.006603522992842462,-0.012533323356428908,-3.516253235198995e-05,0.003860652446746826,TD3,sq_error,state + error,chocolate-cloud-466
76,76,0.00033571023526396854,-0.006546591622654517,-0.02486898871648393,-0.00033571023526396854,0.004018068313598633,TD3,sq_error,state + error,chocolate-cloud-466
77,77,0.0009090603569591962,-0.006661827464734085,-0.0368124552684664,-0.0009090603569591962,0.004205822944641113,TD3,sq_error,state + error,chocolate-cloud-466
78,78,0.0017010933334966499,-0.006931054668936976,-0.04817536741017016,-0.0017010933334966499,0.004408687353134155,TD3,sq_error,state + error,chocolate-cloud-466
79,79,0.002647270874982554,-0.0073268889580587054,-0.05877852522924598,-0.002647270874982554,0.004612535238265991,TD3,sq_error,state + error,chocolate-cloud-466
80,80,0.0036771082250223676,-0.007815546474103846,-0.06845471059286762,-0.0036771082250223676,0.0048046112060546875,TD3,sq_error,state + error,chocolate-cloud-466
81,81,0.004719574720610858,-0.008352163288444457,-0.07705132427757778,-0.004719574720610858,0.004963099956512451,TD3,sq_error,state + error,chocolate-cloud-466
82,82,0.005705142475195489,-0.008900399001501993,-0.08443279255020061,-0.005705142475195489,0.0050913989543914795,TD3,sq_error,state + error,chocolate-cloud-466
83,83,0.006572497412639732,-0.009411764628894483,-0.09048270524660122,-0.006572497412639732,0.005163669586181641,TD3,sq_error,state + error,chocolate-cloud-466
84,84,0.0072754872190231865,-0.009809185002677391,-0.0951056516295148,-0.0072754872190231865,0.00512656569480896,TD3,sq_error,state + error,chocolate-cloud-466
85,85,0.007776973106489238,-0.010041576879442746,-0.09822872507286852,-0.007776973106489238,0.0049988627433776855,TD3,sq_error,state + error,chocolate-cloud-466
86,86,0.008038730227947294,-0.010143706598801597,-0.09980267284282704,-0.008038730227947294,0.004891037940979004,TD3,sq_error,state + error,chocolate-cloud-466
87,87,0.008033699706916133,-0.010171764630781748,-0.09980267284282729,-0.008033699706916133,0.004838287830352783,TD3,sq_error,state + error,chocolate-cloud-466
88,88,0.007756923012682206,-0.010155329471914875,-0.09822872507286923,-0.007756923012682206,0.004811644554138184,TD3,sq_error,state + error,chocolate-cloud-466
89,89,0.007225250408042968,-0.010104178653790624,-0.09510565162951598,-0.007225250408042968,0.004787415266036987,TD3,sq_error,state + error,chocolate-cloud-466
90,90,0.00647572888845693,-0.010010791584400614,-0.09048270524660285,-0.00647572888845693,0.004741787910461426,TD3,sq_error,state + error,chocolate-cloud-466
91,91,0.005565281185792582,-0.009831980317408688,-0.08443279255020265,-0.005565281185792582,0.004620492458343506,TD3,sq_error,state + error,chocolate-cloud-466
92,92,0.004559539323236327,-0.00952696331624782,-0.07705132427758034,-0.004559539323236327,0.004416555166244507,TD3,sq_error,state + error,chocolate-cloud-466
93,93,0.0035237284760585717,-0.00909370928680607,-0.06845471059287041,-0.0035237284760585717,0.004175692796707153,TD3,sq_error,state + error,chocolate-cloud-466
94,94,0.002519264126430526,-0.008586253648551263,-0.05877852522924908,-0.002519264126430526,0.003976941108703613,TD3,sq_error,state + error,chocolate-cloud-466
95,95,0.00160847261693968,-0.008069599533972951,-0.0481753674101735,-0.00160847261693968,0.0038464367389678955,TD3,sq_error,state + error,chocolate-cloud-466
96,96,0.0008540483694705513,-0.007588349303179051,-0.036812455268469955,-0.0008540483694705513,0.003768354654312134,TD3,sq_error,state + error,chocolate-cloud-466
97,97,0.0003130035941115783,-0.007177081128226483,-0.024868988716487798,-0.0003130035941115783,0.00373879075050354,TD3,sq_error,state + error,chocolate-cloud-466
98,98,3.2145445753973004e-05,-0.006863627971848878,-0.012533323356432868,-3.2145445753973004e-05,0.0037572383880615234,TD3,sq_error,state + error,chocolate-cloud-466
99,99,4.4603346399364874e-05,-0.006678573680015723,-2.5358854471262447e-15,-4.4603346399364874e-05,0.003836125135421753,TD3,sq_error,state + error,chocolate-cloud-466
0,0,0.00041231131741051275,0.032838773792471306,0.012533323356430426,-0.00041231131741051275,-0.04789039492607117,TD3,sq_error,ref + state,elated-bee-465
1,1,0.0026420449162015344,0.07626981474293698,0.02486898871648548,-0.0026420449162015344,-0.0708046704530716,TD3,sq_error,ref + state,elated-bee-465
2,2,0.008431690489174309,0.12863669220607762,0.0368124552684678,-0.008431690489174309,-0.09440137445926666,TD3,sq_error,ref + state,elated-bee-465
3,3,0.0038889910808160635,0.1105371432092623,0.04817536741017153,-0.0038889910808160635,-0.005095571279525757,TD3,sq_error,ref + state,elated-bee-465
4,4,0.013554671696902621,0.17520305742458242,0.058778525229247314,-0.013554671696902621,-0.12421911954879761,TD3,sq_error,ref + state,elated-bee-465
5,5,2.633619945602527e-05,0.06332282989900767,0.06845471059286887,-2.633619945602527e-05,0.1165691614151001,TD3,sq_error,ref + state,elated-bee-465
6,6,0.004139255215214564,0.14138836815755965,0.07705132427757894,-0.004139255215214564,-0.13818605244159698,TD3,sq_error,ref + state,elated-bee-465
7,7,0.018258250322019887,0.21955588577271434,0.08443279255020152,-0.018258250322019887,-0.1566925048828125,TD3,sq_error,ref + state,elated-bee-465
8,8,0.009006161639475619,-0.004418093693531411,0.09048270524660196,-0.009006161639475619,0.26395922899246216,TD3,sq_error,ref + state,elated-bee-465
9,9,0.0002002903741238189,0.08095325345380609,0.09510565162951536,-0.0002002903741238189,-0.13992901146411896,TD3,sq_error,ref + state,elated-bee-465
10,10,0.005990988929798633,0.17563020393340895,0.09822872507286887,-0.005990988929798633,-0.17162425816059113,TD3,sq_error,ref + state,elated-bee-465
11,11,0.009306370399778429,0.19627220378280028,0.09980267284282716,-0.009306370399778429,-0.08578214049339294,TD3,sq_error,ref + state,elated-bee-465
12,12,0.00010894602817343799,0.11024039424998486,0.09980267284282716,-0.00010894602817343799,0.06254875659942627,TD3,sq_error,ref + state,elated-bee-465
13,13,0.01105434901601979,0.2033683894056971,0.09822872507286888,-0.01105434901601979,-0.18195798993110657,TD3,sq_error,ref + state,elated-bee-465
14,14,0.001394263759887011,0.05776581017448221,0.09510565162951534,-0.001394263759887011,0.14423653483390808,TD3,sq_error,ref + state,elated-bee-465
15,15,0.002997993195470186,0.14523663839729156,0.09048270524660196,-0.002997993195470186,-0.16523867845535278,TD3,sq_error,ref + state,elated-bee-465
16,16,0.02017430277855085,0.2264690653066733,0.0844327925502015,-0.02017430277855085,-0.1754588484764099,TD3,sq_error,ref + state,elated-bee-465
17,17,0.00915551304034,-0.018633120855054863,0.0770513242775789,-0.00915551304034,0.28067320585250854,TD3,sq_error,ref + state,elated-bee-465
18,18,0.0005075862413854662,0.04592503590845613,0.06845471059286883,-0.0005075862413854662,-0.11810442805290222,TD3,sq_error,ref + state,elated-bee-465
19,19,0.002811537736736543,0.11180246073705866,0.05877852522924725,-0.002811537736736543,-0.13226646184921265,TD3,sq_error,ref + state,elated-bee-465
20,20,0.015267372548177265,0.1717365771330342,0.048175367410171484,-0.015267372548177265,-0.13767026364803314,TD3,sq_error,ref + state,elated-bee-465
21,21,0.0001433574381310572,0.024839258613812087,0.036812455268467735,-0.0001433574381310572,0.14979299902915955,TD3,sq_error,ref + state,elated-bee-465
22,22,0.0011870835797282108,0.05932306800658123,0.024868988716485397,-0.0011870835797282108,-0.083081915974617,TD3,sq_error,ref + state,elated-bee-465
23,23,0.006655144947714147,0.09411239510718111,0.012533323356430322,-0.006655144947714147,-0.0899161845445633,TD3,sq_error,ref + state,elated-bee-465
24,24,0.01158850388162583,0.1076499135235408,-7.6571373978539e-17,-0.01158850388162583,-0.06621153652667999,TD3,sq_error,ref + state,elated-bee-465
25,25,0.001555069798048393,0.02690104994971433,-0.012533323356430563,-0.001555069798048393,0.06805956363677979,TD3,sq_error,ref + state,elated-bee-465
26,26,0.004767855320389064,0.04418066964899124,-0.024868988716485588,-0.004767855320389064,-0.056965336203575134,TD3,sq_error,ref + state,elated-bee-465
27,27,0.010872452184884848,0.06745859625056515,-0.036812455268467915,-0.010872452184884848,-0.06834176182746887,TD3,sq_error,ref + state,elated-bee-465
28,28,0.009128390271609553,0.04736724230721859,-0.04817536741017166,-0.009128390271609553,-0.009544342756271362,TD3,sq_error,ref + state,elated-bee-465
29,29,0.018726691833867513,0.07806697829157534,-0.058778525229247404,-0.018726691833867513,-0.07875417172908783,TD3,sq_error,ref + state,elated-bee-465
30,30,0.0013505364628388292,-0.03170506484166713,-0.06845471059286899,-0.0013505364628388292,0.11981546878814697,TD3,sq_error,ref + state,elated-bee-465
31,31,0.00404180843006909,-0.01347610559868585,-0.07705132427757905,-0.00404180843006909,-0.041895776987075806,TD3,sq_error,ref + state,elated-bee-465
32,32,0.009660481575747682,0.013854956308685582,-0.08443279255020163,-0.009660481575747682,-0.05701132118701935,TD3,sq_error,ref + state,elated-bee-465
33,33,0.020590503350560164,0.05301120873779022,-0.09048270524660205,-0.020590503350560164,-0.07871805131435394,TD3,sq_error,ref + state,elated-bee-465
34,34,0.004539331992520634,-0.02773108675136103,-0.09510565162951541,-0.004539331992520634,0.08828413486480713,TD3,sq_error,ref + state,elated-bee-465
35,35,0.01052379601958363,0.004356829561219959,-0.09822872507286891,-0.01052379601958363,-0.05774898827075958,TD3,sq_error,ref + state,elated-bee-465
36,36,0.02166335362397789,0.04738208731928297,-0.09980267284282718,-0.02166335362397789,-0.07915835082530975,TD3,sq_error,ref + state,elated-bee-465
37,37,0.0050846083607768,-0.02849623301600083,-0.09980267284282714,-0.0050846083607768,0.08549126982688904,TD3,sq_error,ref + state,elated-bee-465
38,38,0.011086565216775054,0.007064034491951442,-0.09822872507286884,-0.011086565216775054,-0.05971983075141907,TD3,sq_error,ref + state,elated-bee-465
39,39,0.02186338138611124,0.0527570596472337,-0.09510565162951531,-0.02186338138611124,-0.08094160258769989,TD3,sq_error,ref + state,elated-bee-465
40,40,0.0034508223666280717,-0.03173900459173957,-0.09048270524660189,-0.0034508223666280717,0.09930476546287537,TD3,sq_error,ref + state,elated-bee-465
41,41,0.007342240337936684,0.0012540812283224206,-0.08443279255020146,-0.007342240337936684,-0.053062960505485535,TD3,sq_error,ref + state,elated-bee-465
42,42,0.01414851224385699,0.04189619458623342,-0.07705132427757891,-0.01414851224385699,-0.07016897201538086,TD3,sq_error,ref + state,elated-bee-465
43,43,0.0115320251234085,0.038932556452198015,-0.06845471059286883,-0.0115320251234085,-0.015072494745254517,TD3,sq_error,ref + state,elated-bee-465
44,44,0.015952375441265203,0.06752418828580428,-0.05877852522924734,-0.015952375441265203,-0.060579344630241394,TD3,sq_error,ref + state,elated-bee-465
45,45,0.0027920246984165942,0.004664245556016869,-0.048175367410171616,-0.0027920246984165942,0.06619954109191895,TD3,sq_error,ref + state,elated-bee-465
46,46,0.004997214522673724,0.033878523807180275,-0.036812455268467874,-0.004997214522673724,-0.05446547269821167,TD3,sq_error,ref + state,elated-bee-465
47,47,0.008680179022204021,0.06829848963408486,-0.024868988716485622,-0.008680179022204021,-0.06801261007785797,TD3,sq_error,ref + state,elated-bee-465
48,48,0.009356890174173568,0.08419769635376143,-0.012533323356430643,-0.009356890174173568,-0.048805445432662964,TD3,sq_error,ref + state,elated-bee-465
49,49,0.004725306389340796,0.06874086404272765,-2.0212861992297212e-16,-0.004725306389340796,-0.0073931217193603516,TD3,sq_error,ref + state,elated-bee-465
50,50,0.008311000365028513,0.10369801150391691,0.012533323356430155,-0.008311000365028513,-0.07838304340839386,TD3,sq_error,ref + state,elated-bee-465
51,51,0.003966608830067053,0.08785000831816397,0.024868988716485144,-0.003966608830067053,-0.012827455997467041,TD3,sq_error,ref + state,elated-bee-465
52,52,0.008961719464924883,0.13147881394421285,0.03681245526846741,-0.008961719464924883,-0.09724044799804688,TD3,sq_error,ref + state,elated-bee-465
53,53,0.0020747800641303495,0.09372512113212167,0.0481753674101711,-0.0020747800641303495,0.010670214891433716,TD3,sq_error,ref + state,elated-bee-465
54,54,0.008439717219177826,0.1506464588033609,0.05877852522924686,-0.008439717219177826,-0.12052138149738312,TD3,sq_error,ref + state,elated-bee-465
55,55,0.003018659695420331,0.12339704122618197,0.06845471059286855,-0.003018659695420331,-0.011504203081130981,TD3,sq_error,ref + state,elated-bee-465
56,56,0.013843647767431156,0.19471035609167758,0.0770513242775786,-0.013843647767431156,-0.150974839925766,TD3,sq_error,ref + state,elated-bee-465
57,57,0.000647128050649259,0.05899408089553482,0.0844327925502012,-0.000647128050649259,0.13351547718048096,TD3,sq_error,ref + state,elated-bee-465
58,58,0.002448189737149116,0.13996189013428062,0.09048270524660168,-0.002448189737149116,-0.15425023436546326,TD3,sq_error,ref + state,elated-bee-465
59,59,0.01648790423037315,0.22351088606477149,0.09510565162951513,-0.01648790423037315,-0.17600928246974945,TD3,sq_error,ref + state,elated-bee-465
60,60,0.01272180692700095,-0.014562262718713942,0.09822872507286873,-0.01272180692700095,0.2727159261703491,TD3,sq_error,ref + state,elated-bee-465
61,61,0.0008711187179591685,0.07028795248231602,0.09980267284282712,-0.0008711187179591685,-0.14705787599086761,TD3,sq_error,ref + state,elated-bee-465
62,62,0.003831813312717424,0.16170431508854977,0.0998026728428272,-0.003831813312717424,-0.17368510365486145,TD3,sq_error,ref + state,elated-bee-465
63,63,0.017998736068104655,0.2323880932441028,0.09822872507286903,-0.017998736068104655,-0.16393905878067017,TD3,sq_error,ref + state,elated-bee-465
64,64,0.012960823136923916,-0.018739959339567902,0.09510565162951565,-0.012960823136923916,0.28765869140625,TD3,sq_error,ref + state,elated-bee-465
65,65,0.0008258811868912541,0.06174455661292638,0.09048270524660239,-0.0008258811868912541,-0.14185385406017303,TD3,sq_error,ref + state,elated-bee-465
66,66,0.0036587659703685087,0.14492052659908589,0.08443279255020199,-0.0036587659703685087,-0.1615963727235794,TD3,sq_error,ref + state,elated-bee-465
67,67,0.02073298824631291,0.22104086641975357,0.07705132427757955,-0.02073298824631291,-0.16960687935352325,TD3,sq_error,ref + state,elated-bee-465
68,68,0.007312306213858155,-0.017057313204127234,0.06845471059286962,-0.007312306213858155,0.27014654874801636,TD3,sq_error,ref + state,elated-bee-465
69,69,0.0003887029332083027,0.03906297468638223,0.0587785252292482,-0.0003887029332083027,-0.1074775904417038,TD3,sq_error,ref + state,elated-bee-465
70,70,0.0021963155409444137,0.09504023208451483,0.04817536741017256,-0.0021963155409444137,-0.11752551794052124,TD3,sq_error,ref + state,elated-bee-465
71,71,0.011775253409847636,0.1453262949841828,0.036812455268468956,-0.011775253409847636,-0.12081031501293182,TD3,sq_error,ref + state,elated-bee-465
72,72,0.000489465621033391,0.04699285865448338,0.024868988716486753,-0.000489465621033391,0.08437973260879517,TD3,sq_error,ref + state,elated-bee-465
73,73,0.004456649406633007,0.07929146448268701,0.0125333233564318,-0.004456649406633007,-0.08493013679981232,TD3,sq_error,ref + state,elated-bee-465
74,74,0.011861564764740477,0.10891081105538052,1.457824875494621e-15,-0.011861564764740477,-0.08738003671169281,TD3,sq_error,ref + state,elated-bee-465
75,75,0.0012612164893606038,0.022980286560905658,-0.012533323356428908,-0.0012612164893606038,0.07463404536247253,TD3,sq_error,ref + state,elated-bee-465
76,76,0.004060638902582463,0.03885415388165276,-0.02486898871648393,-0.004060638902582463,-0.054695114493370056,TD3,sq_error,ref + state,elated-bee-465
77,77,0.009504481442147267,0.06067847478221712,-0.0368124552684664,-0.009504481442147267,-0.06555095314979553,TD3,sq_error,ref + state,elated-bee-465
78,78,0.013468541255764173,0.06787867713703281,-0.04817536741017016,-0.013468541255764173,-0.048192352056503296,TD3,sq_error,ref + state,elated-bee-465
79,79,0.006053888248204267,0.019028211292756197,-0.05877852522924598,-0.006053888248204267,0.03237536549568176,TD3,sq_error,ref + state,elated-bee-465
80,80,0.01348755162846654,0.047681208176764286,-0.06845471059286762,-0.01348755162846654,-0.06926526129245758,TD3,sq_error,ref + state,elated-bee-465
81,81,0.012189117498572457,0.03335301213441491,-0.07705132427757778,-0.012189117498572457,-0.01181483268737793,TD3,sq_error,ref + state,elated-bee-465
82,82,0.01985643328224687,0.056480064500697584,-0.08443279255020061,-0.01985643328224687,-0.0625905692577362,TD3,sq_error,ref + state,elated-bee-465
83,83,0.0040035911116145856,-0.02720876818232027,-0.09048270524660122,-0.0040035911116145856,0.08877262473106384,TD3,sq_error,ref + state,elated-bee-465
84,84,0.009313699281906946,0.0014018573110176243,-0.0951056516295148,-0.009313699281906946,-0.05566971004009247,TD3,sq_error,ref + state,elated-bee-465
85,85,0.019286007160778284,0.04064534435975914,-0.09822872507286852,-0.019286007160778284,-0.07564638555049896,TD3,sq_error,ref + state,elated-bee-465
86,86,0.008197193597032833,-0.009264318555636503,-0.09980267284282704,-0.008197193597032833,0.04673323035240173,TD3,sq_error,ref + state,elated-bee-465
87,87,0.016766782097588265,0.02968393688029529,-0.09980267284282729,-0.016766782097588265,-0.07113492488861084,TD3,sq_error,ref + state,elated-bee-465
88,88,0.014001239858568486,0.02009810983184917,-0.09822872507286923,-0.014001239858568486,-0.007821381092071533,TD3,sq_error,ref + state,elated-bee-465
89,89,0.021304840229843212,0.05085612497601598,-0.09510565162951598,-0.021304840229843212,-0.06400588154792786,TD3,sq_error,ref + state,elated-bee-465
90,90,0.0038470014277394563,-0.02845850490722357,-0.09048270524660285,-0.0038470014277394563,0.09016278386116028,TD3,sq_error,ref + state,elated-bee-465
91,91,0.00783075517331481,0.004058761698295048,-0.08443279255020265,-0.00783075517331481,-0.05494621396064758,TD3,sq_error,ref + state,elated-bee-465
92,92,0.014736802404899671,0.04434390793892671,-0.07705132427758034,-0.014736802404899671,-0.07205307483673096,TD3,sq_error,ref + state,elated-bee-465
93,93,0.009757869414529365,0.030327217989888924,-0.06845471059287041,-0.009757869414529365,-0.001207202672958374,TD3,sq_error,ref + state,elated-bee-465
94,94,0.017412407530740418,0.07317755659625988,-0.05877852522924908,-0.017412407530740418,-0.0810420960187912,TD3,sq_error,ref + state,elated-bee-465
95,95,0.0013262360305617681,-0.011757843735961823,-0.0481753674101735,-0.0013262360305617681,0.0957813560962677,TD3,sq_error,ref + state,elated-bee-465
96,96,0.0023631560687552766,0.011799848408225688,-0.036812455268469955,-0.0023631560687552766,-0.04383072257041931,TD3,sq_error,ref + state,elated-bee-465
97,97,0.0040945415632729866,0.0391196162321512,-0.024868988716487798,-0.0040945415632729866,-0.05354343354701996,TD3,sq_error,ref + state,elated-bee-465
98,98,0.006961476151769973,0.0709021376404956,-0.012533323356432868,-0.006961476151769973,-0.06571029126644135,TD3,sq_error,ref + state,elated-bee-465
99,99,0.011035766073017912,0.10505125450472916,-2.5358854471262447e-15,-0.011035766073017912,-0.07644890248775482,TD3,sq_error,ref + state,elated-bee-465
0,0,2.3288290396985116e-07,0.01205074392880234,0.012533323356430426,-2.3288290396985116e-07,-0.017574191093444824,TD3,sq_error,error,wandering-planet-464
1,1,7.003689106555326e-06,0.022222540321644703,0.02486898871648548,-7.003689106555326e-06,-0.017574191093444824,TD3,sq_error,error,wandering-planet-464
2,2,3.8162936860417984e-05,0.030634839477532108,0.0368124552684678,-3.8162936860417984e-05,-0.017574191093444824,TD3,sq_error,error,wandering-planet-464
3,3,0.0001155029066733561,0.037428139550236855,0.04817536741017153,-0.0001155029066733561,-0.017574191093444824,TD3,sq_error,error,wandering-planet-464
