,name,seed,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,online/phi_ref,citation_states/xe,citation_states/psi,eval/nmae,sac_improvement,learning/rewards,eval/phi_sq_error,citation_states/phi,citation_states/alpha,eval/de,eval/reward,eval/beta_ref,online_states/r,online/action_dr,citation_states/theta,eval/phi,citation_states/p,online_states/phi,online_states/psi,citation_states/step,train/step,online_states/q,online/nmae,online_states/he,online/phi_sq_error,online_states/xe,online_states/step,citation_states/beta,_runtime,online_states/V,online_states/ye,online_states/alpha,online/beta_ref,citation_inputs/da,_wandb,eval/beta,sac_hybrid,online/beta,learning/step,online/action_de,citation_states/r,citation_states/he,eval/dr,sac_only,_timestamp,eval/phi_ref,online/action_da,eval/beta_sq_error,online_states/theta,online_states/p,citation_states/q,eval/theta,online/phi,online/step,actor/idhp_w_1,actor/idhp_w_2,online/theta,citation_inputs/dr,eval/theta_sq_error,online/beta_sq_error,online/mean_error,online_states/beta,_step,eval/step,actor/idhp_w_0,eval/theta_ref,citation_states/V,online/theta_ref,citation_inputs/de,citation_inputs/step,citation_states/ye,online/theta_sq_error,eval/da
29,cosmic-sweep-16,1,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_hold,0.8,0.8,0.0,8764.073730331156,-0.3024487730582194,0.014434550147673107,-0.8386735952131481,-1.687112010913616e-05,6.003152082454601e-06,0.001282886677828589,0.053699641037641486,-0.024304181337356567,-0.006330595907896166,0,-0.003730179103401539,0.05610647797584534,0.0007599510229121311,0.001282886677828589,4.843189485446446e-06,-0.0009050557128464168,-0.42435241070641,9950,9950,2.834164625375257e-06,0.022821286099804588,1505.8411706959982,2.987812800030657e-06,8640.569610223365,9950,0.029285199010817605,12.392438173294067,89.19655290998696,-1763.9926129130322,0.053695225800178846,0,-0.008001565933227539,{'runtime': 11},0.0007599510229121311,2.2821286099804587,0.0004255433050237512,9950,-0.02472233772277832,-0.002821628547397299,1513.4315042739634,0.04578197002410889,1.4434550147673106,1686049473.991882,0.0,-0.009807884693145752,3.370497007205225e-05,0.0004255433050237512,2.307306076987407e-06,4.583522695496534e-07,0.029285199010817605,-0.0009050557128464168,9950,-0.00019474615692161024,0.0,0.03585989183957728,0.04578197002410889,0.00011526290879862104,1.0568424824808252e-05,0.0017600838425088192,0.03585989183957728,9580,9950,0.9982512593269348,0.03490658503988659,89.2008015891871,0.03490658503988659,-0.024304181337356567,9950,-1190.5261068779173,3.3148824842972508e-06,-0.008001565933227539
30,royal-sweep-15,5,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,5195.730243909074,-1.9235919406427175,0.2544628746278633,22.862723024526964,-0.00033548190765246875,0.002506208902748577,-0.21180173224334797,0.05774243888503254,-0.0483221709728241,-0.10554824754800186,0,-0.021167421069302843,0.007584303617477417,-0.003603865603196192,-0.21180173224334797,0.09182922952058518,-0.1851512004054267,-0.038723797390709136,9950,9950,0.008326922200331942,0.02583564438259368,1509.998166895733,7.91562028699573e-06,8863.022556679756,9950,0.1251669087765246,12.508856058120728,89.33862662681607,133.7075896681997,0.05815104882086805,0,-0.053964197635650635,{'runtime': 11},-0.003603865603196192,2.583564438259368,-0.0019269967776667472,9950,-0.027088522911071777,-0.04461901139872645,1488.8286297283348,0.20771923661231995,25.446287462786337,1686049452.602389,-0.1845515065112372,-0.023356854915618896,0.0007579837785446661,-0.0019269967776667472,0.10157616989761342,0.010902444418233506,0.1251669087765246,-0.1851512004054267,9950,0.0,0.0,0.005512811645751673,0.20771923661231995,0.057145469967762645,0.00021671287559402343,0.0016593856461502245,0.005512811645751673,9580,9950,1.0,0.0,88.86708362722322,0.0,-0.0483221709728241,9950,-5716.521452743378,0.00011085341177144958,-0.053964197635650635
31,feasible-sweep-14,5,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,4924.277853444453,-1.9252914327134216,0.27213556077714446,15.20408299001208,-0.004058970693434405,0.0008638641857068503,-0.04235620825292444,0.053609345282638034,-0.04250049591064453,-0.11066012010249912,0,-0.03233021026178136,-0.019491255283355713,0.001950360156951617,-0.04235620825292444,0.04933041656940637,-0.043616442537105,-0.05635284652754816,9950,9950,0.00029091158704277174,0.12009473087702366,1496.380552195052,0.0009488565908079908,8835.998064909281,9950,0.12366686129895678,12.318718910217283,89.17704446975138,-768.1490761693301,0.055714967509926085,0,-0.043900132179260254,{'runtime': 11},0.001950360156951617,12.009473087702366,0.005202843583848868,9950,-0.026868104934692383,-0.027431930215783957,1504.41239119879,0.20274397730827332,27.213556077714447,1686049432.024864,-0.02644481602307201,0.006711423397064209,0.00022199969140090163,0.005202843583848868,0.006870483859800646,-0.0004634215950714769,0.12366686129895678,-0.043616442537105,9950,0.0,0.0,-0.047970487136407024,0.20274397730827332,0.08276504108009251,0.0015798078857634343,0.005738681928936931,-0.047970487136407024,9580,9950,1.0,-0.02644481602307201,88.95349409959069,-0.02748775933618656,-0.04250049591064453,9950,-5902.22276350698,0.0015303062168629798,-0.043900132179260254
32,light-sweep-13,5,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_hold,0.8,0.8,0.0,4713.5742119313045,-1.9744796322434583,0.1990260396168477,16.84307338514428,-4.873458100812653e-06,1.4617435695485652e-05,-0.002001862380612432,0.056417675551917845,-0.04771679639816284,-0.06938856972863819,0,-0.0035677992017366044,0.05518719553947449,0.0013913164954946623,-0.002001862380612432,2.797249909202118e-05,2.1543351182990024e-05,-0.4817305210777657,9950,9950,3.150036355857642e-06,0.030595305765404895,1507.8530059936525,1.692892096579554e-09,8503.165354068036,9950,0.1363347671285919,12.39269518852234,89.19907561563355,-2323.613518895744,0.0536987858163105,0,-0.03710347414016723,{'runtime': 11},0.0013913164954946623,3.0595305765404897,0.0002731321244579963,9950,-0.02465236186981201,-0.019047199236632485,1502.6374233180852,0.21696683764457703,19.90260396168477,1686049410.418445,0.0,-0.009646356105804443,0.0001129729856328394,0.0002731321244579963,2.5411600602818022e-06,4.2063673787161895e-05,0.1363347671285919,2.1543351182990024e-05,9950,-0.0005336948670446873,0.0,0.03528341865614469,0.21696683764457703,0.037524942777303845,4.3537982802996305e-06,0.004310592286423365,0.03528341865614469,9580,9950,1.0,0.03490658503988659,88.97364162436682,0.03490658503988659,-0.04771679639816284,9950,-6011.801955263112,5.179669284164424e-07,-0.03710347414016723
33,deft-sweep-12,4,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,5195.730243909074,-1.9235919406427175,0.2544628746278633,22.010756095367817,-0.01024582292594753,0.002506208902748577,-0.21180173224334797,0.05774243888503254,-0.0483221709728241,-0.10554824754800186,0,-0.0140613128499672,0.008275628089904785,-0.003603865603196192,-0.21180173224334797,0.09182922952058518,-0.18226956938679773,-0.06609097744125733,9950,9950,0.014194207012536236,0.034355313674185164,1499.1633112980685,6.917217405294509e-05,8878.364371379834,9950,0.1251669087765246,12.15939998626709,89.70083898865897,32.58754058809982,0.059221790121597624,0,-0.053964197635650635,{'runtime': 11},-0.003603865603196192,3.4355313674185166,-0.012952724368264222,9950,-0.028620004653930664,-0.04461901139872645,1488.8286297283348,0.20771923661231995,25.446287462786337,1686049389.686311,-0.1845515065112372,-0.02034705877304077,0.0007579837785446661,-0.012952724368264222,0.08292250330971586,0.010902444418233506,0.1251669087765246,-0.18226956938679773,9950,0.0,0.0,0.010277036914292164,0.20771923661231995,0.057145469967762645,0.0097914043525416,0.0031616579759720827,0.010277036914292164,9580,9950,1.0,0.0,88.86708362722322,0.0,-0.0483221709728241,9950,-5716.521452743378,0.0003852463993529858,-0.053964197635650635
34,rich-sweep-11,4,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,4924.277853444453,-1.9252914327134216,0.27213556077714446,16.661173548944447,-0.0008473959293586545,0.0008638641857068503,-0.04235620825292444,0.053609345282638034,-0.04250049591064453,-0.11066012010249912,0,-0.027316573121105473,-0.02078935503959656,0.001950360156951617,-0.04235620825292444,0.04933041656940637,-0.035411330542593863,-0.034160007114453064,9950,9950,0.0003670941858580581,0.1055238252877,1503.1011229577828,0.000229004852881315,8849.584590591774,9950,0.12366686129895678,12.714905977249146,89.22797960476053,-607.8283309927791,0.05368183801077378,0,-0.043900132179260254,{'runtime': 12},0.001950360156951617,10.55238252877,-0.001563557167264615,9950,-0.02533361315727234,-0.027431930215783957,1504.41239119879,0.20274397730827332,27.213556077714447,1686049367.741616,-0.02644481602307201,-0.0009729862213134766,0.00022199969140090163,-0.001563557167264615,0.05240223677282279,-0.0004634215950714769,0.12366686129895678,-0.035411330542593863,9950,2.7913400117540732e-05,0.0,-0.03890791907575301,0.20274397730827332,0.08276504108009251,0.00014267578391085204,0.005835578710683749,-0.03890791907575301,9580,9950,1.0,-0.02644481602307201,88.95349409959069,-0.02748775933618656,-0.04250049591064453,9950,-5902.22276350698,0.0004757152925664875,-0.043900132179260254
35,grateful-sweep-10,4,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_hold,0.8,0.8,0.0,4713.5742119313045,-1.9744796322434583,0.1990260396168477,16.86758731407643,-2.7091353374357567e-06,1.4617435695485652e-05,-0.002001862380612432,0.056417675551917845,-0.04771679639816284,-0.06938856972863819,0,-0.0036018708183627977,0.05467641353607178,0.0013913164954946623,-0.002001862380612432,2.797249909202118e-05,-0.0006232603566887025,-0.4719028216060752,9950,9950,1.8101439765704624e-06,0.03035016647608339,1505.4471138871934,1.4169083614300402e-06,8528.213309676776,9950,0.1363347671285919,13.245888948440552,89.19995429649693,-2237.867541681583,0.05367317692032827,0,-0.03710347414016723,{'runtime': 12},0.0013913164954946623,3.035016647608339,0.00014838563741275518,9950,-0.024596691131591797,-0.019047199236632485,1502.6374233180852,0.21696683764457703,19.90260396168477,1686049337.866504,0.0,-0.009557545185089111,0.0001129729856328394,0.00014838563741275518,-3.7638826203365855e-08,4.2063673787161895e-05,0.1363347671285919,-0.0006232603566887025,9950,-0.0004078653000760823,0.0,0.03495106654438502,0.21696683764457703,0.037524942777303845,1.2850098931487675e-06,0.004780819376340128,0.03495106654438502,9580,9950,1.0,0.03490658503988659,88.97364162436682,0.03490658503988659,-0.04771679639816284,9950,-6011.801955263112,7.2170828569492206e-09,-0.03710347414016723
36,soft-sweep-9,3,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,5195.730243909074,-1.9235919406427175,0.2544628746278633,22.93215457845097,-0.0022540689715567514,0.002506208902748577,-0.21180173224334797,0.05774243888503254,-0.0483221709728241,-0.10554824754800186,0,-0.020413750246765495,-0.0007083415985107422,-0.003603865603196192,-0.21180173224334797,0.09182922952058518,-0.19202808315600212,-0.03534500433773746,9950,9950,0.008527193678570376,0.02514132884335364,1503.6496879395715,0.00010651080843024508,8864.398972878413,9950,0.1251669087765246,12.889130115509031,89.46853354355623,145.96153006034888,0.05801664802110037,0,-0.053964197635650635,{'runtime': 12},-0.003603865603196192,2.5141328843353636,-0.006064486580891452,9950,-0.027022719383239743,-0.04461901139872645,1488.8286297283348,0.20771923661231995,25.446287462786337,1686049316.1654122,-0.1845515065112372,-0.022207319736480713,0.0007579837785446661,-0.006064486580891452,0.10567830336898285,0.010902444418233506,0.1251669087765246,-0.19202808315600212,9950,0.0,0.0,-0.0005632974410840535,0.20771923661231995,0.057145469967762645,0.002146400776893732,0.0017501983563842523,-0.0005632974410840535,9580,9950,1.0,0.0,88.86708362722322,0.0,-0.0483221709728241,9950,-5716.521452743378,1.1573862327739835e-06,-0.053964197635650635
37,drawn-sweep-8,3,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,4924.277853444453,-1.9252914327134216,0.27213556077714446,16.384583877019566,-0.0012366880461997084,0.0008638641857068503,-0.04235620825292444,0.053609345282638034,-0.04250049591064453,-0.11066012010249912,0,-0.024244237509183413,-0.024640291929244995,0.001950360156951617,-0.04235620825292444,0.04933041656940637,-0.04257047349101616,-0.05905457588518395,9950,9950,-0.0018949628333802084,0.1082897220069488,1505.7922900363938,0.0008297776945388782,8846.532487691215,9950,0.12366686129895678,12.94865894317627,89.19092835214649,-628.8393979816915,0.053517707071037,0,-0.043900132179260254,{'runtime': 12},0.001950360156951617,10.82897220069488,0.0013129140252147729,9950,-0.024763494729995728,-0.027431930215783957,1504.41239119879,0.20274397730827332,27.213556077714447,1686049295.028573,-0.02644481602307201,-0.004065990447998047,0.00022199969140090163,0.0013129140252147729,0.06393426062803824,-0.0004634215950714769,0.12366686129895678,-0.04257047349101616,9950,0.0,0.0,-0.03665164996544395,0.20274397730827332,0.08276504108009251,0.00010059938215469608,0.004996512484862575,-0.03665164996544395,9580,9950,1.0,-0.02644481602307201,88.95349409959069,-0.02748775933618656,-0.04250049591064453,9950,-5902.22276350698,0.000306310969506134,-0.043900132179260254
38,faithful-sweep-7,3,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_hold,0.8,0.8,0.0,4713.5742119313045,-1.9744796322434583,0.1990260396168477,16.183042087972346,-5.275602049298694e-05,1.4617435695485652e-05,-0.002001862380612432,0.056417675551917845,-0.04771679639816284,-0.06938856972863819,0,-0.0031945281398777954,0.05380809307098389,0.0013913164954946623,-0.002001862380612432,2.797249909202118e-05,0.0026599751950191113,-0.4339499415715979,9950,9950,-8.433408390839198e-06,0.03719561873712423,1500.487991594911,2.580821267203943e-05,8573.297350564582,9950,0.1363347671285919,12.632040977478027,89.20881590740935,-2106.1474158748697,0.05360077185610893,0,-0.03710347414016723,{'runtime': 12},0.0013913164954946623,3.719561873712423,-0.0006691948064373973,9950,-0.02445802092552185,-0.019047199236632485,1502.6374233180852,0.21696683764457703,19.90260396168477,1686049273.2924669,0.0,-0.00940227508544922,0.0001129729856328394,-0.0006691948064373973,-1.98840142947215e-06,4.2063673787161895e-05,0.1363347671285919,0.0026599751950191113,9950,-0.0005262467311695218,0.0,0.03443462371182249,0.21696683764457703,0.037524942777303845,2.6135322385778083e-05,0.004456218086969837,0.03443462371182249,9580,9950,1.0,0.03490658503988659,88.97364162436682,0.03490658503988659,-0.04771679639816284,9950,-6011.801955263112,8.124854351694258e-07,-0.03710347414016723
39,denim-sweep-6,2,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,5195.730243909074,-1.9235919406427175,0.2544628746278633,22.28796470345253,-0.004629217832799147,0.002506208902748577,-0.21180173224334797,0.05774243888503254,-0.0483221709728241,-0.10554824754800186,0,-0.025050164957835023,0.003871738910675049,-0.003603865603196192,-0.21180173224334797,0.09182922952058518,-0.22170356053932552,-0.05018215803895909,9950,9950,0.00823354987169416,0.031583227593338016,1516.8267337708512,0.0044885168555198725,8860.85888096892,9950,0.1251669087765246,12.92540693283081,89.24007914431436,108.46793883223005,0.05819513172386054,0,-0.053964197635650635,{'runtime': 11},-0.003603865603196192,3.1583227593338017,0.0015525824276276163,9950,-0.02721017599105835,-0.04461901139872645,1488.8286297283348,0.20771923661231995,25.446287462786337,1686049253.081989,-0.1845515065112372,-0.021937787532806396,0.0007579837785446661,0.0015525824276276163,0.10258416910643828,0.010902444418233506,0.1251669087765246,-0.22170356053932552,9950,0.0,0.0,7.600448015659938e-05,0.20771923661231995,0.057145469967762645,0.0001406799064736286,0.0024110014611745186,7.600448015659938e-05,9580,9950,1.0,0.0,88.86708362722322,0.0,-0.0483221709728241,9950,-5716.521452743378,2.10708056461253e-08,-0.053964197635650635
40,resilient-sweep-5,2,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,4924.277853444453,-1.9252914327134216,0.27213556077714446,16.263448872404382,-0.011175479748972657,0.0008638641857068503,-0.04235620825292444,0.053609345282638034,-0.04250049591064453,-0.11066012010249912,0,-0.03004928663787224,-0.01903378963470459,0.001950360156951617,-0.04235620825292444,0.04933041656940637,-0.07761456759187876,-0.07846321386825218,9950,9950,-0.007719773116055559,0.10950107205310068,1497.745971183631,0.009165219287058896,8840.424123210654,9950,0.12366686129895678,12.279864072799684,89.07697425737318,-717.9434175885968,0.04776853948536426,0,-0.043900132179260254,{'runtime': 11},0.001950360156951617,10.950107205310069,0.0054387270927064735,9950,-0.021316438913345337,-0.027431930215783957,1504.41239119879,0.20274397730827332,27.213556077714447,1686049231.100029,-0.02644481602307201,-0.005848228931427002,0.00022199969140090163,0.0054387270927064735,0.05193023431028132,-0.0004634215950714769,0.12366686129895678,-0.07761456759187876,9950,0.0,0.0,-0.03631092664071132,0.20274397730827332,0.08276504108009251,0.0017263039817632957,0.005311222937681757,-0.03631092664071132,9580,9950,1.0,-0.02644481602307201,88.95349409959069,-0.02748775933618656,-0.04250049591064453,9950,-5902.22276350698,0.0002839564801504625,-0.043900132179260254
41,worldly-sweep-4,2,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_hold,0.8,0.8,0.0,4713.5742119313045,-1.9744796322434583,0.1990260396168477,16.864754100837914,-1.4827612882648897e-05,1.4617435695485652e-05,-0.002001862380612432,0.056417675551917845,-0.04771679639816284,-0.06938856972863819,0,-0.003501426751817778,0.05571839213371277,0.0013913164954946623,-0.002001862380612432,2.797249909202118e-05,0.0009635989406763074,-0.4750166953963385,9950,9950,-2.7284306387311647e-06,0.030378498608468543,1503.3373530239817,3.3868454809921845e-06,8512.357291977629,9950,0.1363347671285919,12.457841157913208,89.20507833390347,-2302.594853796306,0.053647609925732115,0,-0.03710347414016723,{'runtime': 11},0.0013913164954946623,3.0378498608468543,-0.000403570013392641,9950,-0.02461138367652893,-0.019047199236632485,1502.6374233180852,0.21696683764457703,19.90260396168477,1686049209.455522,0.0,-0.009737610816955566,0.0001129729856328394,-0.000403570013392641,-1.7208632965563475e-06,4.2063673787161895e-05,0.1363347671285919,0.0009635989406763074,9950,-0.0004918930353596807,0.0,0.035635043172032504,0.21696683764457703,0.037524942777303845,9.505183741554393e-06,0.003756090969779952,0.035635043172032504,9580,9950,1.0,0.03490658503988659,88.97364162436682,0.03490658503988659,-0.04771679639816284,9950,-6011.801955263112,1.9355836601023175e-06,-0.03710347414016723
42,pious-sweep-3,1,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,5195.730243909074,-1.9235919406427175,0.2544628746278633,21.93052864256667,-0.004626007300322291,0.002506208902748577,-0.21180173224334797,0.05774243888503254,-0.0483221709728241,-0.10554824754800186,0,-0.02495125523687321,0.009758532047271729,-0.003603865603196192,-0.21180173224334797,0.09182922952058518,-0.20743606156353547,-0.044346638253195125,9950,9950,0.009683478543822873,0.03515758820219663,1505.0019716307436,0.0015798620468290357,8865.981710121325,9950,0.1251669087765246,12.292154788970947,89.45344660571173,33.94380673930527,0.05821260192194973,0,-0.053964197635650635,{'runtime': 11},-0.003603865603196192,3.5157588202196632,-0.007143261285226822,9950,-0.027407437562942505,-0.04461901139872645,1488.8286297283348,0.20771923661231995,25.446287462786337,1686049188.9727,-0.1845515065112372,-0.02304220199584961,0.0007579837785446661,-0.007143261285226822,0.10232506009974816,0.010902444418233506,0.1251669087765246,-0.20743606156353547,9950,0.0,0.0,0.004324246529611205,0.20771923661231995,0.057145469967762645,0.002977939086112882,0.0026358265249997966,0.004324246529611205,9580,9950,1.0,0.0,88.86708362722322,0.0,-0.0483221709728241,9950,-5716.521452743378,6.820616738037272e-05,-0.053964197635650635
43,super-sweep-2,1,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,4924.277853444453,-1.9252914327134216,0.27213556077714446,16.70838041801432,-0.0005233861322159714,0.0008638641857068503,-0.04235620825292444,0.053609345282638034,-0.04250049591064453,-0.11066012010249912,0,-0.02599694840038858,-0.01991364359855652,0.001950360156951617,-0.04235620825292444,0.04933041656940637,-0.028152827505270036,0.03173219729142047,9950,9950,0.00033006522973860275,0.10505175659700128,1502.2817768356704,1.6133740984848456e-06,8868.000076722736,9950,0.12366686129895678,12.356306076049805,89.21630833945063,-149.19544861555542,0.05349313448735926,0,-0.043900132179260254,{'runtime': 11},0.001950360156951617,10.505175659700129,-0.0017766290399424485,9950,-0.0252399742603302,-0.027431930215783957,1504.41239119879,0.20274397730827332,27.213556077714447,1686049167.510133,-0.02644481602307201,-0.0011296272277832031,0.00022199969140090163,-0.0017766290399424485,0.053031286157050675,-0.0004634215950714769,0.12366686129895678,-0.028152827505270036,9950,0.0,0.0,-0.03710775893256907,0.20274397730827332,0.08276504108009251,0.00018421129313408148,0.004603722583190777,-0.03710775893256907,9580,9950,1.0,-0.02644481602307201,88.95349409959069,-0.02748775933618656,-0.04250049591064453,9950,-5902.22276350698,0.0003375614649834051,-0.043900132179260254
44,sleek-sweep-1,1,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_hold,0.8,0.8,0.0,4713.5742119313045,-1.9744796322434583,0.1990260396168477,14.536709160341664,-0.00011963075683005891,1.4617435695485652e-05,-0.002001862380612432,0.056417675551917845,-0.04771679639816284,-0.06938856972863819,0,-0.004274459248662846,0.058017998933792114,0.0013913164954946623,-0.002001862380612432,2.797249909202118e-05,-0.004773849883037294,-0.5803103703565244,9950,9950,2.0170220518711644e-05,0.05365894801343104,1511.9942137905591,8.312664865446402e-05,8336.024235168254,9950,0.1363347671285919,12.422060012817385,89.19350291196577,-2755.2068963988804,0.053775547675632314,0,-0.03710347414016723,{'runtime': 11},0.0013913164954946623,5.365894801343104,0.0005852555110997395,9950,-0.02491346001625061,-0.019047199236632485,1502.6374233180852,0.21696683764457703,19.90260396168477,1686049145.993859,0.0,-0.01014578342437744,0.0001129729856328394,0.0005852555110997395,4.8958988414353406e-06,4.2063673787161895e-05,0.1363347671285919,-0.004773849883037294,9950,-0.0004239626869093627,-4.196384543320164e-05,0.0370343595362316,0.21696683764457703,0.037524942777303845,1.9990044547606316e-05,0.007202061536263203,0.0370343595362316,9580,9950,1.0,0.03490658503988659,88.97364162436682,0.03490658503988659,-0.04771679639816284,9950,-6011.801955263112,1.6514063627988584e-05,-0.03710347414016723
