,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement,_step,_wandb
52,light-sweep-148,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.2,6.439944267272949,14.965543983462323,8.32173337885862,1685821619.1884422,6.643810604603704,0,{'runtime': 5}
53,rosy-sweep-147,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.1,0.9,6.520986080169678,14.965543983462323,5.785209898505348,1685821603.8783622,9.180334084956977,0,{'runtime': 5}
54,eternal-sweep-146,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.99,6.629967927932739,14.965543983462323,192.713194411821,1685821587.759506,-177.7476504283587,0,{'runtime': 6}
55,leafy-sweep-145,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.2,6.5833892822265625,20.585377984797297,5.456063240787686,1685821572.4480052,15.129314744009612,0,{'runtime': 6}
56,denim-sweep-144,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.4,6.5517590045928955,20.585377984797297,5.847892081900715,1685821556.150969,14.737485902896582,0,{'runtime': 6}
57,happy-sweep-143,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.7,0.1,4.1829140186309814,16.011297433609993,10000000000,1685821538.645698,-9999999983.988705,0,{'runtime': 3}
58,fast-sweep-142,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.4,0.9,6.542351007461548,16.011297433609993,5.265297538399936,1685821524.930389,10.745999895210058,0,{'runtime': 6}
59,driven-sweep-141,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.4,6.642472982406616,16.011297433609993,45.66979356114964,1685821509.131707,-29.65849612753965,0,{'runtime': 6}
60,volcanic-sweep-140,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.8,0.9,6.568636178970337,16.011297433609993,5.3238432042972885,1685821492.928058,10.687454229312705,0,{'runtime': 6}
61,good-sweep-139,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.6,6.34637188911438,16.011297433609993,7.0097969694450395,1685821477.734272,9.001500464164954,0,{'runtime': 5}
